	high_loss_example	low_loss_example	set_id	cataphora_condition	item_num	gpt2-large:high_loss	gpt2-large:low_loss	gpt2-large:loss_diff
2683	she had just entered the room when Sarah was accosted by a grim-faced policeman.	Sarah had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.076785087585449	2.5279104709625244	0.5488746166229248
2684	she had just entered the room when Sara was accosted by a grim-faced policeman.	Sara had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.2019495964050293	2.7424919605255127	0.4594576358795166
2685	she had just entered the room when Jacqueline was accosted by a grim-faced policeman.	Jacqueline had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.083094835281372	2.444673538208008	0.6384212970733643
2686	she had just entered the room when Katherine was accosted by a grim-faced policeman.	Katherine had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.2127931118011475	2.854609489440918	0.3581836223602295
2687	she had just entered the room when Renee was accosted by a grim-faced policeman.	Renee had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.1700615882873535	2.512509346008301	0.6575522422790527
2688	she had just entered the room when Tara was accosted by a grim-faced policeman.	Tara had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.2419092655181885	2.767275810241699	0.47463345527648926
2689	she had just entered the room when Diane was accosted by a grim-faced policeman.	Diane had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.1498911380767822	2.879638433456421	0.27025270462036133
2690	she had just entered the room when Diana was accosted by a grim-faced policeman.	Diana had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.0504653453826904	2.810274600982666	0.24019074440002441
2691	she had just entered the room when Carol was accosted by a grim-faced policeman.	Carol had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.1741843223571777	2.656968593597412	0.5172157287597656
2692	she had just entered the room when Cindy was accosted by a grim-faced policeman.	Cindy had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.202018976211548	2.717972755432129	0.48404622077941895
2693	she had just entered the room when Sally was accosted by a grim-faced policeman.	Sally had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.1115028858184814	2.861938238143921	0.24956464767456055
2694	she had just entered the room when Holly was accosted by a grim-faced policeman.	Holly had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.2273402214050293	2.768148422241211	0.45919179916381836
2695	she had just entered the room when Carrie was accosted by a grim-faced policeman.	Carrie had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.2053921222686768	2.740863561630249	0.46452856063842773
2696	she had just entered the room when Sheila was accosted by a grim-faced policeman.	Sheila had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.079775810241699	2.8294808864593506	0.25029492378234863
2697	she had just entered the room when Tanya was accosted by a grim-faced policeman.	Tanya had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.0047569274902344	2.803683280944824	0.20107364654541016
2698	she had just entered the room when Tamara was accosted by a grim-faced policeman.	Tamara had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.025733232498169	2.511091947555542	0.514641284942627
2699	she had just entered the room when Margaret was accosted by a grim-faced policeman.	Margaret had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.101562976837158	2.407269239425659	0.694293737411499
2700	she had just entered the room when Heidi was accosted by a grim-faced policeman.	Heidi had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.2771458625793457	2.8711278438568115	0.4060180187225342
2701	she had just entered the room when Kristen was accosted by a grim-faced policeman.	Kristen had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.2538161277770996	2.6530001163482666	0.600816011428833
2702	she had just entered the room when Kirsten was accosted by a grim-faced policeman.	Kirsten had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.127429246902466	2.8129210472106934	0.31450819969177246
2703	she had just entered the room when April was accosted by a grim-faced policeman.	April had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.2439088821411133	3.1306469440460205	0.11326193809509277
2704	she had just entered the room when Carolyn was accosted by a grim-faced policeman.	Carolyn had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.292097330093384	2.7540171146392822	0.5380802154541016
2705	she had just entered the room when Victoria was accosted by a grim-faced policeman.	Victoria had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.112093925476074	2.55944561958313	0.5526483058929443
2706	she had just entered the room when Veronica was accosted by a grim-faced policeman.	Veronica had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.206207513809204	2.695835828781128	0.5103716850280762
2707	she had just entered the room when Lissa was accosted by a grim-faced policeman.	Lissa had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.149681806564331	2.792489528656006	0.3571922779083252
2708	she had just entered the room when Regina was accosted by a grim-faced policeman.	Regina had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.2675905227661133	2.7242162227630615	0.5433743000030518
2709	she had just entered the room when Suzanne was accosted by a grim-faced policeman.	Suzanne had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.218186140060425	2.6423609256744385	0.5758252143859863
2710	she had just entered the room when Laurie was accosted by a grim-faced policeman.	Laurie had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.170247793197632	2.649390459060669	0.5208573341369629
2711	she had just entered the room when Deanna was accosted by a grim-faced policeman.	Deanna had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.172790050506592	2.807392120361328	0.36539793014526367
2712	she had just entered the room when Melanie was accosted by a grim-faced policeman.	Melanie had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.2016396522521973	2.5971903800964355	0.6044492721557617
2713	she had just entered the room when Beth was accosted by a grim-faced policeman.	Beth had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.1767654418945312	2.8687376976013184	0.3080277442932129
2714	she had just entered the room when Melinda was accosted by a grim-faced policeman.	Melinda had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.018157720565796	2.6136155128479004	0.4045422077178955
2715	she had just entered the room when Carla was accosted by a grim-faced policeman.	Carla had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.0412113666534424	2.644752264022827	0.39645910263061523
2716	she had just entered the room when Karla was accosted by a grim-faced policeman.	Karla had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.0837321281433105	2.7127668857574463	0.37096524238586426
2717	she had just entered the room when Jodi was accosted by a grim-faced policeman.	Jodi had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.1624763011932373	2.9026079177856445	0.2598683834075928
2718	she had just entered the room when Janet was accosted by a grim-faced policeman.	Janet had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.118455648422241	2.7190165519714355	0.39943909645080566
2719	she had just entered the room when Valerie was accosted by a grim-faced policeman.	Valerie had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.183354616165161	2.6793737411499023	0.5039808750152588
2720	she had just entered the room when Tiffany was accosted by a grim-faced policeman.	Tiffany had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.2521963119506836	2.579244613647461	0.6729516983032227
2721	she had just entered the room when Marla was accosted by a grim-faced policeman.	Marla had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.1014881134033203	2.810936689376831	0.29055142402648926
2722	she had just entered the room when Kayla was accosted by a grim-faced policeman.	Kayla had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.1352651119232178	2.6643288135528564	0.47093629837036133
2723	she had just entered the room when Amelia was accosted by a grim-faced policeman.	Amelia had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.199888229370117	2.7477757930755615	0.45211243629455566
2724	she had just entered the room when Amanda was accosted by a grim-faced policeman.	Amanda had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.199183225631714	2.6353049278259277	0.5638782978057861
2725	she had just entered the room when Erin was accosted by a grim-faced policeman.	Erin had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.2489898204803467	2.6781673431396484	0.5708224773406982
2726	she had just entered the room when Danielle was accosted by a grim-faced policeman.	Danielle had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.2434022426605225	2.774296283721924	0.46910595893859863
2727	she had just entered the room when Connie was accosted by a grim-faced policeman.	Connie had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.183748960494995	2.656576156616211	0.5271728038787842
2728	she had just entered the room when Claire was accosted by a grim-faced policeman.	Claire had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.1222598552703857	2.6697254180908203	0.45253443717956543
2729	she had just entered the room when Colleen was accosted by a grim-faced policeman.	Colleen had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.0981364250183105	2.6921379566192627	0.40599846839904785
2730	she had just entered the room when Julia was accosted by a grim-faced policeman.	Julia had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.0775930881500244	2.586266279220581	0.49132680892944336
2731	she had just entered the room when Sabrina was accosted by a grim-faced policeman.	Sabrina had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.0280768871307373	2.4798200130462646	0.5482568740844727
2732	she had just entered the room when Alicia was accosted by a grim-faced policeman.	Alicia had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.233128070831299	2.678738832473755	0.554389238357544
2733	she had just entered the room when Naomi was accosted by a grim-faced policeman.	Naomi had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.2572929859161377	2.6798555850982666	0.5774374008178711
2734	she had just entered the room when Allison was accosted by a grim-faced policeman.	Allison had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.211428165435791	2.763071060180664	0.44835710525512695
2735	she had just entered the room when Martha was accosted by a grim-faced policeman.	Martha had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.159738779067993	2.7181453704833984	0.4415934085845947
2736	she had just entered the room when Natalie was accosted by a grim-faced policeman.	Natalie had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.164217233657837	2.896003007888794	0.26821422576904297
2737	she had just entered the room when Janice was accosted by a grim-faced policeman.	Janice had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	2.9888722896575928	2.7498855590820312	0.23898673057556152
2738	she had just entered the room when Vanessa was accosted by a grim-faced policeman.	Vanessa had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.204524278640747	2.8219363689422607	0.38258790969848633
2739	she had just entered the room when Samantha was accosted by a grim-faced policeman.	Samantha had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.1879377365112305	2.727980136871338	0.4599575996398926
2740	she had just entered the room when Beverly was accosted by a grim-faced policeman.	Beverly had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.2600386142730713	2.6822407245635986	0.5777978897094727
2741	she had just entered the room when Carmen was accosted by a grim-faced policeman.	Carmen had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.207655906677246	2.753779888153076	0.4538760185241699
2742	she had just entered the room when Marie was accosted by a grim-faced policeman.	Marie had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.1428403854370117	2.5149435997009277	0.627896785736084
2743	she had just entered the room when Becky was accosted by a grim-faced policeman.	Becky had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.238175392150879	2.5532233715057373	0.6849520206451416
2744	she had just entered the room when Emily was accosted by a grim-faced policeman.	Emily had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.1241798400878906	2.486743688583374	0.6374361515045166
2745	she had just entered the room when Rose was accosted by a grim-faced policeman.	Rose had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.0966897010803223	2.481727123260498	0.6149625778198242
2746	she had just entered the room when Judy was accosted by a grim-faced policeman.	Judy had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.0731923580169678	2.481580972671509	0.591611385345459
2747	she had just entered the room when Ellen was accosted by a grim-faced policeman.	Ellen had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.115837335586548	2.5248255729675293	0.5910117626190186
2748	she had just entered the room when Helen was accosted by a grim-faced policeman.	Helen had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.023493528366089	2.492251396179199	0.5312421321868896
2749	she had just entered the room when Sonia was accosted by a grim-faced policeman.	Sonia had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.1656064987182617	2.849252700805664	0.31635379791259766
2750	she had just entered the room when Jane was accosted by a grim-faced policeman.	Jane had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.058417558670044	2.460428237915039	0.5979893207550049
2751	she had just entered the room when Alice was accosted by a grim-faced policeman.	Alice had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.0704219341278076	2.512938976287842	0.5574829578399658
2752	she had just entered the room when Elaine was accosted by a grim-faced policeman.	Elaine had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.2770884037017822	2.6112844944000244	0.6658039093017578
2753	she had just entered the room when Caroline was accosted by a grim-faced policeman.	Caroline had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.144221305847168	2.6020021438598633	0.5422191619873047
2754	she had just entered the room when Meredith was accosted by a grim-faced policeman.	Meredith had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.3142595291137695	2.9118905067443848	0.40236902236938477
2755	she had just entered the room when Kendra was accosted by a grim-faced policeman.	Kendra had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.1521189212799072	2.9143645763397217	0.23775434494018555
2756	she had just entered the room when Irene was accosted by a grim-faced policeman.	Irene had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.012336492538452	2.9585282802581787	0.05380821228027344
2757	she had just entered the room when Eva was accosted by a grim-faced policeman.	Eva had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.1878225803375244	2.619231939315796	0.5685906410217285
2758	she had just entered the room when Ella was accosted by a grim-faced policeman.	Ella had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.021599531173706	2.8177332878112793	0.20386624336242676
2759	she had just entered the room when Candice was accosted by a grim-faced policeman.	Candice had just entered the room when she was accosted by a grim-faced policeman.	HB02	A	6	3.196622133255005	2.775968313217163	0.4206538200378418
2760	he discussed a bankruptcy option before Liam hit on a solution to their problems.	Liam discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.993973731994629	4.849837303161621	0.1441364288330078
2761	he discussed a bankruptcy option before Bill hit on a solution to their problems.	Bill discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.993602752685547	4.556616306304932	0.43698644638061523
2762	he discussed a bankruptcy option before Steve hit on a solution to their problems.	Steve discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.911474704742432	4.556352138519287	0.35512256622314453
2763	he discussed a bankruptcy option before Matt hit on a solution to their problems.	Matt discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.896388053894043	4.625639915466309	0.2707481384277344
2764	he discussed a bankruptcy option before Noah hit on a solution to their problems.	Noah discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.025792598724365	4.684144496917725	0.3416481018066406
2765	he discussed a bankruptcy option before Donald hit on a solution to their problems.	Donald discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.005381107330322	4.803244590759277	0.20213651657104492
2766	he discussed a bankruptcy option before Randolf hit on a solution to their problems.	Randolf discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.18974494934082	4.789041042327881	0.40070390701293945
2767	he discussed a bankruptcy option before Edward hit on a solution to their problems.	Edward discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.057987213134766	4.6862993240356445	0.3716878890991211
2768	he discussed a bankruptcy option before William hit on a solution to their problems.	William discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.114048004150391	4.638164043426514	0.47588396072387695
2769	he discussed a bankruptcy option before Charles hit on a solution to their problems.	Charles discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.909564018249512	4.599913597106934	0.3096504211425781
2770	he discussed a bankruptcy option before Clyde hit on a solution to their problems.	Clyde discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.068629741668701	4.595272541046143	0.4733572006225586
2771	he discussed a bankruptcy option before Joseph hit on a solution to their problems.	Joseph discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.071476936340332	4.634851932525635	0.43662500381469727
2772	he discussed a bankruptcy option before Robert hit on a solution to their problems.	Robert discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.9467620849609375	4.661022663116455	0.2857394218444824
2773	he discussed a bankruptcy option before Theodore hit on a solution to their problems.	Theodore discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.350570201873779	5.105467319488525	0.2451028823852539
2774	he discussed a bankruptcy option before Michael hit on a solution to their problems.	Michael discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.9763078689575195	4.649489402770996	0.32681846618652344
2775	he discussed a bankruptcy option before Mitchell hit on a solution to their problems.	Mitchell discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.881987571716309	4.25947904586792	0.6225085258483887
2776	he discussed a bankruptcy option before David hit on a solution to their problems.	David discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.829506874084473	4.620087623596191	0.20941925048828125
2777	he discussed a bankruptcy option before Andrew hit on a solution to their problems.	Andrew discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.011790752410889	4.694579601287842	0.3172111511230469
2778	he discussed a bankruptcy option before James hit on a solution to their problems.	James discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.866753101348877	4.610701560974121	0.25605154037475586
2779	he discussed a bankruptcy option before John hit on a solution to their problems.	John discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.837730407714844	4.682117462158203	0.15561294555664062
2780	he discussed a bankruptcy option before Christopher hit on a solution to their problems.	Christopher discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.945820331573486	4.63683557510376	0.30898475646972656
2781	he discussed a bankruptcy option before Brian hit on a solution to their problems.	Brian discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.007898807525635	4.64585018157959	0.3620486259460449
2782	he discussed a bankruptcy option before Mark hit on a solution to their problems.	Mark discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.977536201477051	4.634305000305176	0.343231201171875
2783	he discussed a bankruptcy option before Richard hit on a solution to their problems.	Richard discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.046460151672363	4.6133856773376465	0.4330744743347168
2784	he discussed a bankruptcy option before Jeffrey hit on a solution to their problems.	Jeffrey discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.1439995765686035	4.528228282928467	0.6157712936401367
2785	he discussed a bankruptcy option before Scott hit on a solution to their problems.	Scott discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.839976787567139	4.580932140350342	0.2590446472167969
2786	he discussed a bankruptcy option before Jason hit on a solution to their problems.	Jason discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.968600749969482	4.611750602722168	0.35685014724731445
2787	he discussed a bankruptcy option before Kevin hit on a solution to their problems.	Kevin discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.004172325134277	4.591951847076416	0.41222047805786133
2788	he discussed a bankruptcy option before Steven hit on a solution to their problems.	Steven discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.103270530700684	4.6233744621276855	0.47989606857299805
2789	he discussed a bankruptcy option before Thomas hit on a solution to their problems.	Thomas discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.973691463470459	4.491837024688721	0.4818544387817383
2790	he discussed a bankruptcy option before Eric hit on a solution to their problems.	Eric discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.1020379066467285	4.623225212097168	0.47881269454956055
2791	he discussed a bankruptcy option before Daniel hit on a solution to their problems.	Daniel discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.922833442687988	4.611804485321045	0.31102895736694336
2792	he discussed a bankruptcy option before Timothy hit on a solution to their problems.	Timothy discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.215933322906494	4.594657897949219	0.6212754249572754
2793	he discussed a bankruptcy option before Paul hit on a solution to their problems.	Paul discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.726936340332031	4.611759185791016	0.11517715454101562
2794	he discussed a bankruptcy option before Kenneth hit on a solution to their problems.	Kenneth discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.184588432312012	4.594793319702148	0.5897951126098633
2795	he discussed a bankruptcy option before Gregory hit on a solution to their problems.	Gregory discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.001183986663818	4.365950107574463	0.6352338790893555
2796	he discussed a bankruptcy option before Stephen hit on a solution to their problems.	Stephen discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.024689197540283	4.681336402893066	0.3433527946472168
2797	he discussed a bankruptcy option before Todd hit on a solution to their problems.	Todd discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.9754252433776855	4.613002300262451	0.3624229431152344
2798	he discussed a bankruptcy option before Ronald hit on a solution to their problems.	Ronald discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.2249040603637695	4.621190547943115	0.6037135124206543
2799	he discussed a bankruptcy option before Patrick hit on a solution to their problems.	Patrick discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.951751232147217	4.6101250648498535	0.3416261672973633
2800	he discussed a bankruptcy option before Gary hit on a solution to their problems.	Gary discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.820302486419678	4.612771034240723	0.20753145217895508
2801	he discussed a bankruptcy option before Douglas hit on a solution to their problems.	Douglas discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.967222690582275	4.376705646514893	0.5905170440673828
2802	he discussed a bankruptcy option before Keith hit on a solution to their problems.	Keith discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.0991058349609375	4.56989049911499	0.5292153358459473
2803	he discussed a bankruptcy option before Craig hit on a solution to their problems.	Craig discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.9876227378845215	4.563565254211426	0.4240574836730957
2804	he discussed a bankruptcy option before George hit on a solution to their problems.	George discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.91101598739624	4.5342698097229	0.37674617767333984
2805	he discussed a bankruptcy option before Larry hit on a solution to their problems.	Larry discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.9727301597595215	4.561861991882324	0.41086816787719727
2806	he discussed a bankruptcy option before Peter hit on a solution to their problems.	Peter discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.965084552764893	4.644136905670166	0.32094764709472656
2807	he discussed a bankruptcy option before Jerry hit on a solution to their problems.	Jerry discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.017158508300781	4.605815410614014	0.4113430976867676
2808	he discussed a bankruptcy option before Dennis hit on a solution to their problems.	Dennis discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.064525127410889	4.757863998413086	0.30666112899780273
2809	he discussed a bankruptcy option before Bradley hit on a solution to their problems.	Bradley discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.182834148406982	4.42445182800293	0.7583823204040527
2810	he discussed a bankruptcy option before Brad hit on a solution to their problems.	Brad discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.1506781578063965	4.842741966247559	0.3079361915588379
2811	he discussed a bankruptcy option before Frank hit on a solution to their problems.	Frank discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.9276652336120605	4.678879737854004	0.24878549575805664
2812	he discussed a bankruptcy option before Raymond hit on a solution to their problems.	Raymond discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.185390949249268	4.764291286468506	0.4210996627807617
2813	he discussed a bankruptcy option before Chad hit on a solution to their problems.	Chad discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.086831569671631	4.688997268676758	0.39783430099487305
2814	he discussed a bankruptcy option before Aaron hit on a solution to their problems.	Aaron discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.943827152252197	4.54661226272583	0.3972148895263672
2815	he discussed a bankruptcy option before Rodney hit on a solution to their problems.	Rodney discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.212080478668213	4.636763572692871	0.5753169059753418
2816	he discussed a bankruptcy option before Russell hit on a solution to their problems.	Russell discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.933211326599121	4.625393390655518	0.3078179359436035
2817	he discussed a bankruptcy option before Roger hit on a solution to their problems.	Roger discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.051730155944824	4.6081862449646	0.4435439109802246
2818	he discussed a bankruptcy option before Samuel hit on a solution to their problems.	Samuel discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.1798858642578125	4.647768974304199	0.5321168899536133
2819	he discussed a bankruptcy option before Gerald hit on a solution to their problems.	Gerald discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.189291477203369	4.868958473205566	0.32033300399780273
2820	he discussed a bankruptcy option before Carl hit on a solution to their problems.	Carl discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.114939212799072	4.836895942687988	0.278043270111084
2821	he discussed a bankruptcy option before Travis hit on a solution to their problems.	Travis discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.090095520019531	4.772092342376709	0.31800317764282227
2822	he discussed a bankruptcy option before Adam hit on a solution to their problems.	Adam discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.965038776397705	4.6801629066467285	0.28487586975097656
2823	he discussed a bankruptcy option before Marcus hit on a solution to their problems.	Marcus discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.950032711029053	4.693378448486328	0.2566542625427246
2824	he discussed a bankruptcy option before Phillip hit on a solution to their problems.	Phillip discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.182301998138428	4.316264629364014	0.8660373687744141
2825	he discussed a bankruptcy option before Derek hit on a solution to their problems.	Derek discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.938979625701904	4.863665580749512	0.07531404495239258
2826	he discussed a bankruptcy option before Vincent hit on a solution to their problems.	Vincent discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.240832805633545	4.86190128326416	0.37893152236938477
2827	he discussed a bankruptcy option before Wayne hit on a solution to their problems.	Wayne discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.943911552429199	4.7747416496276855	0.16916990280151367
2828	he discussed a bankruptcy option before Benjamin hit on a solution to their problems.	Benjamin discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.974293231964111	4.463357448577881	0.5109357833862305
2829	he discussed a bankruptcy option before Joel hit on a solution to their problems.	Joel discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.055408000946045	4.672973155975342	0.3824348449707031
2830	he discussed a bankruptcy option before Lawrence hit on a solution to their problems.	Lawrence discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	4.952059745788574	4.589723110198975	0.3623366355895996
2831	he discussed a bankruptcy option before Curtis hit on a solution to their problems.	Curtis discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.084424018859863	4.476682186126709	0.6077418327331543
2832	he discussed a bankruptcy option before Walter hit on a solution to their problems.	Walter discussed a bankruptcy option before he hit on a solution to their problems.	HB02	U	7	5.159599781036377	4.419352054595947	0.7402477264404297
