	high_loss_example	low_loss_example	set_id	cataphora_condition	item_num	gpt2-large:high_loss	gpt2-large:low_loss	gpt2-large:loss_diff
224	she got up from her spot on the couch when Meredith heard shouting outside the house.	Meredith got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.5054543018341064	3.1302943229675293	0.37515997886657715
225	she got up from her spot on the couch when Kendra heard shouting outside the house.	Kendra got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.380476474761963	3.1078600883483887	0.2726163864135742
226	she got up from her spot on the couch when Irene heard shouting outside the house.	Irene got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.334855794906616	3.1824045181274414	0.1524512767791748
227	she got up from her spot on the couch when Eva heard shouting outside the house.	Eva got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.5299718379974365	2.8928189277648926	0.637152910232544
228	she got up from her spot on the couch when Ella heard shouting outside the house.	Ella got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.264005184173584	2.984473466873169	0.27953171730041504
229	she got up from her spot on the couch when Candice heard shouting outside the house.	Candice got up from her spot on the couch when she heard shouting outside the house.	HB02	U	1	3.4493846893310547	2.9126055240631104	0.5367791652679443
230	he was getting ready to lie down on the couch when Liam heard shouting outside the house.	Liam was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.3948299884796143	2.9832496643066406	0.41158032417297363
231	he was getting ready to lie down on the couch when Bill heard shouting outside the house.	Bill was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.2940750122070312	2.6435391902923584	0.6505358219146729
232	he was getting ready to lie down on the couch when Steve heard shouting outside the house.	Steve was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.2894351482391357	2.6162452697753906	0.6731898784637451
233	he was getting ready to lie down on the couch when Matt heard shouting outside the house.	Matt was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.3065128326416016	2.6725406646728516	0.63397216796875
234	he was getting ready to lie down on the couch when Noah heard shouting outside the house.	Noah was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.4310460090637207	2.838620901107788	0.5924251079559326
235	he was getting ready to lie down on the couch when Donald heard shouting outside the house.	Donald was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.4407811164855957	2.696725845336914	0.7440552711486816
236	he was getting ready to lie down on the couch when Randolf heard shouting outside the house.	Randolf was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.469358444213867	2.972569227218628	0.49678921699523926
237	he was getting ready to lie down on the couch when Edward heard shouting outside the house.	Edward was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.3559627532958984	2.7280380725860596	0.6279246807098389
238	he was getting ready to lie down on the couch when William heard shouting outside the house.	William was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.2981202602386475	2.649545907974243	0.6485743522644043
239	he was getting ready to lie down on the couch when Charles heard shouting outside the house.	Charles was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.2808618545532227	2.68810772895813	0.5927541255950928
240	he was getting ready to lie down on the couch when Clyde heard shouting outside the house.	Clyde was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.4579217433929443	2.7829790115356445	0.6749427318572998
241	he was getting ready to lie down on the couch when Joseph heard shouting outside the house.	Joseph was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.246450662612915	2.6364383697509766	0.6100122928619385
242	he was getting ready to lie down on the couch when Robert heard shouting outside the house.	Robert was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.288189649581909	2.672959089279175	0.6152305603027344
243	he was getting ready to lie down on the couch when Theodore heard shouting outside the house.	Theodore was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.515608787536621	3.0321078300476074	0.48350095748901367
244	he was getting ready to lie down on the couch when Michael heard shouting outside the house.	Michael was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.2675185203552246	2.6106433868408203	0.6568751335144043
245	he was getting ready to lie down on the couch when Mitchell heard shouting outside the house.	Mitchell was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.374746799468994	2.4512617588043213	0.9234850406646729
246	he was getting ready to lie down on the couch when David heard shouting outside the house.	David was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.2638473510742188	2.6468262672424316	0.6170210838317871
247	he was getting ready to lie down on the couch when Andrew heard shouting outside the house.	Andrew was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.3615381717681885	2.6393630504608154	0.722175121307373
248	he was getting ready to lie down on the couch when James heard shouting outside the house.	James was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.243844985961914	2.6062116622924805	0.6376333236694336
249	he was getting ready to lie down on the couch when John heard shouting outside the house.	John was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.212519407272339	2.5749993324279785	0.6375200748443604
250	he was getting ready to lie down on the couch when Christopher heard shouting outside the house.	Christopher was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.408393621444702	2.668539047241211	0.7398545742034912
251	he was getting ready to lie down on the couch when Brian heard shouting outside the house.	Brian was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.339416027069092	2.6126868724823	0.726729154586792
252	he was getting ready to lie down on the couch when Mark heard shouting outside the house.	Mark was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.3193111419677734	2.7327027320861816	0.5866084098815918
253	he was getting ready to lie down on the couch when Richard heard shouting outside the house.	Richard was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.293553113937378	2.6536900997161865	0.6398630142211914
254	he was getting ready to lie down on the couch when Jeffrey heard shouting outside the house.	Jeffrey was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.4353652000427246	2.690850257873535	0.7445149421691895
255	he was getting ready to lie down on the couch when Scott heard shouting outside the house.	Scott was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.3063673973083496	2.6130640506744385	0.6933033466339111
256	he was getting ready to lie down on the couch when Jason heard shouting outside the house.	Jason was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.346128225326538	2.654442310333252	0.6916859149932861
257	he was getting ready to lie down on the couch when Kevin heard shouting outside the house.	Kevin was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.27700138092041	2.626345157623291	0.6506562232971191
258	he was getting ready to lie down on the couch when Steven heard shouting outside the house.	Steven was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.2614216804504395	2.610450506210327	0.6509711742401123
259	he was getting ready to lie down on the couch when Thomas heard shouting outside the house.	Thomas was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.2854912281036377	2.6088993549346924	0.6765918731689453
260	he was getting ready to lie down on the couch when Eric heard shouting outside the house.	Eric was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.37056827545166	2.605156898498535	0.765411376953125
261	he was getting ready to lie down on the couch when Daniel heard shouting outside the house.	Daniel was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.309624671936035	2.5797314643859863	0.7298932075500488
262	he was getting ready to lie down on the couch when Timothy heard shouting outside the house.	Timothy was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.450105667114258	2.690829277038574	0.7592763900756836
263	he was getting ready to lie down on the couch when Paul heard shouting outside the house.	Paul was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.266411304473877	2.612180709838867	0.6542305946350098
264	he was getting ready to lie down on the couch when Kenneth heard shouting outside the house.	Kenneth was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.385573387145996	2.66390323638916	0.7216701507568359
265	he was getting ready to lie down on the couch when Gregory heard shouting outside the house.	Gregory was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.4189281463623047	2.525162935256958	0.8937652111053467
266	he was getting ready to lie down on the couch when Stephen heard shouting outside the house.	Stephen was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.3514139652252197	2.6915283203125	0.6598856449127197
267	he was getting ready to lie down on the couch when Todd heard shouting outside the house.	Todd was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.365327835083008	2.627824306488037	0.7375035285949707
268	he was getting ready to lie down on the couch when Ronald heard shouting outside the house.	Ronald was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.3508245944976807	2.7447574138641357	0.6060671806335449
269	he was getting ready to lie down on the couch when Patrick heard shouting outside the house.	Patrick was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.3620781898498535	2.5903782844543457	0.7716999053955078
270	he was getting ready to lie down on the couch when Gary heard shouting outside the house.	Gary was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.25380277633667	2.6349618434906006	0.6188409328460693
271	he was getting ready to lie down on the couch when Douglas heard shouting outside the house.	Douglas was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.4083478450775146	2.542144775390625	0.8662030696868896
272	he was getting ready to lie down on the couch when Keith heard shouting outside the house.	Keith was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.2953577041625977	2.6013569831848145	0.6940007209777832
273	he was getting ready to lie down on the couch when Craig heard shouting outside the house.	Craig was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.4041941165924072	2.60170841217041	0.8024857044219971
274	he was getting ready to lie down on the couch when George heard shouting outside the house.	George was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.2793238162994385	2.6536407470703125	0.625683069229126
275	he was getting ready to lie down on the couch when Larry heard shouting outside the house.	Larry was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.258953332901001	2.6106252670288086	0.6483280658721924
276	he was getting ready to lie down on the couch when Peter heard shouting outside the house.	Peter was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.3462233543395996	2.56675124168396	0.7794721126556396
277	he was getting ready to lie down on the couch when Jerry heard shouting outside the house.	Jerry was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.309884786605835	2.5766048431396484	0.7332799434661865
278	he was getting ready to lie down on the couch when Dennis heard shouting outside the house.	Dennis was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.372650623321533	2.8295211791992188	0.5431294441223145
279	he was getting ready to lie down on the couch when Bradley heard shouting outside the house.	Bradley was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.359830379486084	2.502551794052124	0.85727858543396
280	he was getting ready to lie down on the couch when Brad heard shouting outside the house.	Brad was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.336271286010742	2.7081422805786133	0.6281290054321289
281	he was getting ready to lie down on the couch when Frank heard shouting outside the house.	Frank was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.2833008766174316	2.6765172481536865	0.6067836284637451
282	he was getting ready to lie down on the couch when Raymond heard shouting outside the house.	Raymond was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.43450927734375	2.7754828929901123	0.6590263843536377
283	he was getting ready to lie down on the couch when Chad heard shouting outside the house.	Chad was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.435377597808838	2.8272957801818848	0.6080818176269531
284	he was getting ready to lie down on the couch when Aaron heard shouting outside the house.	Aaron was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.368704080581665	2.5937182903289795	0.7749857902526855
285	he was getting ready to lie down on the couch when Rodney heard shouting outside the house.	Rodney was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.3804924488067627	2.638892889022827	0.7415995597839355
286	he was getting ready to lie down on the couch when Russell heard shouting outside the house.	Russell was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.3675129413604736	2.591916799545288	0.7755961418151855
287	he was getting ready to lie down on the couch when Roger heard shouting outside the house.	Roger was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.4054503440856934	2.6510672569274902	0.7543830871582031
288	he was getting ready to lie down on the couch when Samuel heard shouting outside the house.	Samuel was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.3484370708465576	2.792681932449341	0.5557551383972168
289	he was getting ready to lie down on the couch when Gerald heard shouting outside the house.	Gerald was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.319437026977539	3.010742425918579	0.30869460105895996
290	he was getting ready to lie down on the couch when Carl heard shouting outside the house.	Carl was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.307767391204834	2.6135334968566895	0.6942338943481445
291	he was getting ready to lie down on the couch when Travis heard shouting outside the house.	Travis was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.367311716079712	2.893951892852783	0.4733598232269287
292	he was getting ready to lie down on the couch when Adam heard shouting outside the house.	Adam was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.323681592941284	2.6040778160095215	0.7196037769317627
293	he was getting ready to lie down on the couch when Marcus heard shouting outside the house.	Marcus was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.323399066925049	2.6345934867858887	0.6888055801391602
294	he was getting ready to lie down on the couch when Phillip heard shouting outside the house.	Phillip was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.4515299797058105	2.5398499965667725	0.9116799831390381
295	he was getting ready to lie down on the couch when Derek heard shouting outside the house.	Derek was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.366060972213745	2.938105821609497	0.42795515060424805
296	he was getting ready to lie down on the couch when Vincent heard shouting outside the house.	Vincent was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.346282720565796	2.927739381790161	0.41854333877563477
297	he was getting ready to lie down on the couch when Wayne heard shouting outside the house.	Wayne was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.2613234519958496	2.836294412612915	0.42502903938293457
298	he was getting ready to lie down on the couch when Benjamin heard shouting outside the house.	Benjamin was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.414745569229126	2.5550312995910645	0.8597142696380615
299	he was getting ready to lie down on the couch when Joel heard shouting outside the house.	Joel was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.4461891651153564	2.6998400688171387	0.7463490962982178
300	he was getting ready to lie down on the couch when Lawrence heard shouting outside the house.	Lawrence was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.354599952697754	2.6657726764678955	0.6888272762298584
301	he was getting ready to lie down on the couch when Curtis heard shouting outside the house.	Curtis was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.408376693725586	2.674258232116699	0.7341184616088867
302	he was getting ready to lie down on the couch when Walter heard shouting outside the house.	Walter was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.35819149017334	2.4972281455993652	0.8609633445739746
303	he was getting ready to lie down on the couch when Alan heard shouting outside the house.	Alan was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.339021682739258	2.634246349334717	0.704775333404541
304	he was getting ready to lie down on the couch when Martin heard shouting outside the house.	Martin was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.2927327156066895	2.5903513431549072	0.7023813724517822
305	he was getting ready to lie down on the couch when Homer heard shouting outside the house.	Homer was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.3879008293151855	2.934215545654297	0.45368528366088867
306	he was getting ready to lie down on the couch when Bruce heard shouting outside the house.	Bruce was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.272636890411377	2.6174755096435547	0.6551613807678223
307	he was getting ready to lie down on the couch when Carlos heard shouting outside the house.	Carlos was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.3489623069763184	2.564253807067871	0.7847084999084473
308	he was getting ready to lie down on the couch when Brett heard shouting outside the house.	Brett was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.3928818702697754	2.9954946041107178	0.3973872661590576
309	he was getting ready to lie down on the couch when Alexander heard shouting outside the house.	Alexander was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.357642889022827	2.694305419921875	0.6633374691009521
310	he was getting ready to lie down on the couch when Omar heard shouting outside the house.	Omar was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.437513589859009	2.8450849056243896	0.5924286842346191
311	he was getting ready to lie down on the couch when Guy heard shouting outside the house.	Guy was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.3711705207824707	2.6339008808135986	0.7372696399688721
312	he was getting ready to lie down on the couch when Dan heard shouting outside the house.	Dan was getting ready to lie down on the couch when he heard shouting outside the house.	HB02	A	1	3.2563467025756836	2.641296625137329	0.6150500774383545
313	she was getting ready to lie down on the couch when Jennifer heard shouting outside the house.	Jennifer was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.1925363540649414	2.5523123741149902	0.6402239799499512
314	she was getting ready to lie down on the couch when Lisa heard shouting outside the house.	Lisa was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.14310359954834	2.451117992401123	0.6919856071472168
315	she was getting ready to lie down on the couch when Kimberley heard shouting outside the house.	Kimberley was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.3828072547912598	2.638856887817383	0.743950366973877
316	she was getting ready to lie down on the couch when Michelle heard shouting outside the house.	Michelle was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.1505990028381348	2.494943141937256	0.6556558609008789
317	she was getting ready to lie down on the couch when Amy heard shouting outside the house.	Amy was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.1112594604492188	2.553182601928711	0.5580768585205078
318	she was getting ready to lie down on the couch when Angela heard shouting outside the house.	Angela was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.221101999282837	2.578040599822998	0.6430613994598389
319	she was getting ready to lie down on the couch when Melissa heard shouting outside the house.	Melissa was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.1845743656158447	2.508511543273926	0.676062822341919
320	she was getting ready to lie down on the couch when Tammy heard shouting outside the house.	Tammy was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.1835014820098877	2.6074724197387695	0.5760290622711182
321	she was getting ready to lie down on the couch when Mary heard shouting outside the house.	Mary was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.1032440662384033	2.5351617336273193	0.568082332611084
322	she was getting ready to lie down on the couch when Tracy heard shouting outside the house.	Tracy was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.2751927375793457	2.67120099067688	0.6039917469024658
323	she was getting ready to lie down on the couch when Julie heard shouting outside the house.	Julie was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.1516103744506836	2.582730293273926	0.5688800811767578
324	she was getting ready to lie down on the couch when Karen heard shouting outside the house.	Karen was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.206120729446411	2.849876880645752	0.3562438488006592
325	she was getting ready to lie down on the couch when Laura heard shouting outside the house.	Laura was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.1774234771728516	2.5030293464660645	0.6743941307067871
326	she was getting ready to lie down on the couch when Christine heard shouting outside the house.	Christine was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.2950639724731445	2.580899477005005	0.7141644954681396
327	she was getting ready to lie down on the couch when Nina heard shouting outside the house.	Nina was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.338459014892578	2.8580751419067383	0.48038387298583984
328	she was getting ready to lie down on the couch when Susan heard shouting outside the house.	Susan was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.170090913772583	2.5257699489593506	0.6443209648132324
329	she was getting ready to lie down on the couch when Dawn heard shouting outside the house.	Dawn was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.236938953399658	2.766916513442993	0.47002243995666504
330	she was getting ready to lie down on the couch when Stephanie heard shouting outside the house.	Stephanie was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.1947102546691895	2.7960615158081055	0.398648738861084
331	she was getting ready to lie down on the couch when Elizabeth heard shouting outside the house.	Elizabeth was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.1511762142181396	2.567491292953491	0.5836849212646484
332	she was getting ready to lie down on the couch when Bethany heard shouting outside the house.	Bethany was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.1078553199768066	2.7346737384796143	0.3731815814971924
333	she was getting ready to lie down on the couch when Heather heard shouting outside the house.	Heather was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.060453176498413	2.7080869674682617	0.35236620903015137
334	she was getting ready to lie down on the couch when Tina heard shouting outside the house.	Tina was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.2572858333587646	2.8074841499328613	0.4498016834259033
335	she was getting ready to lie down on the couch when Lori heard shouting outside the house.	Lori was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.2363200187683105	2.8713881969451904	0.3649318218231201
336	she was getting ready to lie down on the couch when Patricia heard shouting outside the house.	Patricia was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.251585006713867	2.534893274307251	0.7166917324066162
337	she was getting ready to lie down on the couch when Cynthia heard shouting outside the house.	Cynthia was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.2585391998291016	2.8343818187713623	0.42415738105773926
338	she was getting ready to lie down on the couch when Pamela heard shouting outside the house.	Pamela was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.2596940994262695	2.6404759883880615	0.619218111038208
339	she was getting ready to lie down on the couch when Sandra heard shouting outside the house.	Sandra was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.2363476753234863	2.877856969833374	0.3584907054901123
340	she was getting ready to lie down on the couch when Wendy heard shouting outside the house.	Wendy was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.194091558456421	2.620920181274414	0.5731713771820068
341	she was getting ready to lie down on the couch when Rebecca heard shouting outside the house.	Rebecca was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.1944634914398193	2.6243109703063965	0.5701525211334229
342	she was getting ready to lie down on the couch when Becca heard shouting outside the house.	Becca was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.0859711170196533	2.7861204147338867	0.2998507022857666
343	she was getting ready to lie down on the couch when Nicole heard shouting outside the house.	Nicole was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.18412184715271	2.480736017227173	0.7033858299255371
344	she was getting ready to lie down on the couch when Donna heard shouting outside the house.	Donna was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.215930938720703	2.745572328567505	0.47035861015319824
345	she was getting ready to lie down on the couch when Deborah heard shouting outside the house.	Deborah was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.249605417251587	2.6516501903533936	0.5979552268981934
346	she was getting ready to lie down on the couch when Teresa heard shouting outside the house.	Teresa was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.1330466270446777	2.6269471645355225	0.5060994625091553
347	she was getting ready to lie down on the couch when Christina heard shouting outside the house.	Christina was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.2935850620269775	2.548898220062256	0.7446868419647217
348	she was getting ready to lie down on the couch when Denise heard shouting outside the house.	Denise was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.2789149284362793	2.7138357162475586	0.5650792121887207
349	she was getting ready to lie down on the couch when Sharon heard shouting outside the house.	Sharon was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.2069149017333984	2.7251648902893066	0.4817500114440918
350	she was getting ready to lie down on the couch when Linda heard shouting outside the house.	Linda was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.1710336208343506	2.8548600673675537	0.3161735534667969
351	she was getting ready to lie down on the couch when Maria heard shouting outside the house.	Maria was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.233788251876831	2.5801422595977783	0.6536459922790527
352	she was getting ready to lie down on the couch when Brenda heard shouting outside the house.	Brenda was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.2136266231536865	2.552417755126953	0.6612088680267334
353	she was getting ready to lie down on the couch when Barbara heard shouting outside the house.	Barbara was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.1600468158721924	2.65969181060791	0.5003550052642822
354	she was getting ready to lie down on the couch when Stacy heard shouting outside the house.	Stacy was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.2840518951416016	2.8564136028289795	0.42763829231262207
355	she was getting ready to lie down on the couch when Andrea heard shouting outside the house.	Andrea was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.3091635704040527	2.764211893081665	0.5449516773223877
356	she was getting ready to lie down on the couch when Cheryl heard shouting outside the house.	Cheryl was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.1676995754241943	2.6894001960754395	0.4782993793487549
357	she was getting ready to lie down on the couch when Jessica heard shouting outside the house.	Jessica was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.104588747024536	2.5343384742736816	0.5702502727508545
358	she was getting ready to lie down on the couch when Kathleen heard shouting outside the house.	Kathleen was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.242269277572632	2.709294557571411	0.5329747200012207
359	she was getting ready to lie down on the couch when Rhonda heard shouting outside the house.	Rhonda was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	2.9999563694000244	2.7006258964538574	0.299330472946167
360	she was getting ready to lie down on the couch when Debra heard shouting outside the house.	Debra was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.0715882778167725	2.6939172744750977	0.3776710033416748
361	she was getting ready to lie down on the couch when Stacey heard shouting outside the house.	Stacey was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.0690977573394775	2.7194089889526367	0.3496887683868408
362	she was getting ready to lie down on the couch when Tonya heard shouting outside the house.	Tonya was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.1413910388946533	2.7033636569976807	0.43802738189697266
363	she was getting ready to lie down on the couch when Nancy heard shouting outside the house.	Nancy was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.197373628616333	2.875704526901245	0.3216691017150879
364	she was getting ready to lie down on the couch when Ruth heard shouting outside the house.	Ruth was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.144944429397583	2.878816604614258	0.2661278247833252
365	she was getting ready to lie down on the couch when Grace heard shouting outside the house.	Grace was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.235952138900757	2.5397682189941406	0.6961839199066162
366	she was getting ready to lie down on the couch when Florence heard shouting outside the house.	Florence was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.371609926223755	2.710314989089966	0.6612949371337891
367	she was getting ready to lie down on the couch when Lucille heard shouting outside the house.	Lucille was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.0651252269744873	2.78729248046875	0.2778327465057373
368	she was getting ready to lie down on the couch when Jill heard shouting outside the house.	Jill was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.117088794708252	2.788729667663574	0.32835912704467773
369	she was getting ready to lie down on the couch when Theresa heard shouting outside the house.	Theresa was getting ready to lie down on the couch when she heard shouting outside the house.	HB02	A	1	3.1675455570220947	3.0977210998535156	0.0698244571685791
