	high_loss_example	low_loss_example	set_id	cataphora_condition	gpt2-large:gpt2-large:high_loss	gpt2-large:gpt2-large:low_loss	gpt2-large:gpt2-large:loss_diff	gpt2:gpt2:high_loss	gpt2:gpt2:low_loss	gpt2:gpt2:loss_diff	gpt2-medium:gpt2-medium:high_loss	gpt2-medium:gpt2-medium:low_loss	gpt2-medium:gpt2-medium:loss_diff
652	It seemed bizarre to her that Kayla was denied the position of class president.	It seemed bizarre to Kayla that she was denied the position of class president.	K07	U	4.162748336791992	4.071822166442871	0.0909261703491211	4.409521102905273	4.294147968292236	0.1153731346130371	4.253527641296387	4.153308868408203	0.1002187728881836
653	It seemed bizarre to her that Amelia was denied the position of class president.	It seemed bizarre to Amelia that she was denied the position of class president.	K07	U	4.551976680755615	4.360494136810303	0.1914825439453125	4.620790958404541	4.516748905181885	0.1040420532226562	4.590239524841309	4.5252366065979	0.0650029182434082
654	It seemed bizarre to her that Amanda was denied the position of class president.	It seemed bizarre to Amanda that she was denied the position of class president.	K07	U	4.551674842834473	4.356494903564453	0.1951799392700195	4.596675395965576	4.416919231414795	0.1797561645507812	4.51737117767334	4.3653974533081055	0.1519737243652343
655	It seemed bizarre to her that Erin was denied the position of class president.	It seemed bizarre to Erin that she was denied the position of class president.	K07	U	4.573647499084473	4.406102657318115	0.1675448417663574	4.525999546051025	4.500197410583496	0.0258021354675292	4.523295402526856	4.36007022857666	0.1632251739501953
656	It seemed bizarre to her that Danielle was denied the position of class president.	It seemed bizarre to Danielle that she was denied the position of class president.	K07	U	4.525466442108154	4.319940090179443	0.2055263519287109	4.583388328552246	4.461248874664307	0.1221394538879394	4.573910236358643	4.426948070526123	0.1469621658325195
657	It seemed bizarre to her that Connie was denied the position of class president.	It seemed bizarre to Connie that she was denied the position of class president.	K07	U	4.509625911712647	4.445756435394287	0.0638694763183593	4.630466938018799	4.552046298980713	0.0784206390380859	4.638407230377197	4.522809028625488	0.1155982017517089
658	It seemed bizarre to her that Claire was denied the position of class president.	It seemed bizarre to Claire that she was denied the position of class president.	K07	U	4.421940326690674	4.2206010818481445	0.2013392448425293	4.531487464904785	4.394928932189941	0.1365585327148437	4.494597911834717	4.287224292755127	0.2073736190795898
659	It seemed bizarre to her that Colleen was denied the position of class president.	It seemed bizarre to Colleen that she was denied the position of class president.	K07	U	4.300370216369629	4.182348728179932	0.1180214881896972	4.419639587402344	4.382790565490723	0.036849021911621	4.317923545837402	4.260298728942871	0.0576248168945312
660	It seemed bizarre to her that Julia was denied the position of class president.	It seemed bizarre to Julia that she was denied the position of class president.	K07	U	4.478610038757324	4.281538963317871	0.1970710754394531	4.587978839874268	4.444900035858154	0.1430788040161132	4.5390496253967285	4.35410737991333	0.1849422454833984
661	It seemed bizarre to her that Sabrina was denied the position of class president.	It seemed bizarre to Sabrina that she was denied the position of class president.	K07	U	4.17283296585083	4.019140720367432	0.1536922454833984	4.347973823547363	4.245467662811279	0.1025061607360839	4.295807838439941	4.247543811798096	0.0482640266418457
662	It seemed bizarre to her that Alicia was denied the position of class president.	It seemed bizarre to Alicia that she was denied the position of class president.	K07	U	4.461039066314697	4.274688720703125	0.1863503456115722	4.639742374420166	4.686758518218994	-0.0470161437988281	4.558206081390381	4.430741786956787	0.1274642944335937
663	It seemed bizarre to her that Naomi was denied the position of class president.	It seemed bizarre to Naomi that she was denied the position of class president.	K07	U	4.538851737976074	4.337212085723877	0.2016396522521972	4.651619911193848	4.62042236328125	0.0311975479125976	4.602141380310059	4.464849948883057	0.1372914314270019
664	It seemed bizarre to her that Allison was denied the position of class president.	It seemed bizarre to Allison that she was denied the position of class president.	K07	U	4.457046031951904	4.247438430786133	0.2096076011657714	4.487779140472412	4.473082542419434	0.0146965980529785	4.531184196472168	4.388210773468018	0.1429734230041504
665	It seemed bizarre to her that Martha was denied the position of class president.	It seemed bizarre to Martha that she was denied the position of class president.	K07	U	4.495972633361816	4.180191040039063	0.3157815933227539	4.618706703186035	4.535532474517822	0.0831742286682128	4.533960342407227	4.442439079284668	0.0915212631225586
666	It seemed bizarre to her that Natalie was denied the position of class president.	It seemed bizarre to Natalie that she was denied the position of class president.	K07	U	4.52377986907959	4.306698799133301	0.217081069946289	4.626322269439697	4.493434429168701	0.1328878402709961	4.536703586578369	4.436596393585205	0.100107192993164
667	It seemed bizarre to her that Janice was denied the position of class president.	It seemed bizarre to Janice that she was denied the position of class president.	K07	U	4.266824245452881	4.068476676940918	0.1983475685119629	4.409474849700928	4.301329612731934	0.1081452369689941	4.277266025543213	4.15951681137085	0.1177492141723632
668	It seemed bizarre to her that Vanessa was denied the position of class president.	It seemed bizarre to Vanessa that she was denied the position of class president.	K07	U	4.557277679443359	4.275745391845703	0.2815322875976562	4.643845558166504	4.522291660308838	0.121553897857666	4.59570837020874	4.390185356140137	0.2055230140686035
669	It seemed bizarre to her that Samantha was denied the position of class president.	It seemed bizarre to Samantha that she was denied the position of class president.	K07	U	4.54071569442749	4.351309776306152	0.1894059181213379	4.58091402053833	4.580256938934326	0.0006570816040039	4.598012447357178	4.47998571395874	0.1180267333984375
670	It seemed bizarre to her that Beverly was denied the position of class president.	It seemed bizarre to Beverly that she was denied the position of class president.	K07	U	4.5480499267578125	4.277159690856934	0.2708902359008789	4.63314151763916	4.6580810546875	-0.0249395370483398	4.598523616790772	4.525045871734619	0.0734777450561523
671	It seemed bizarre to her that Carmen was denied the position of class president.	It seemed bizarre to Carmen that she was denied the position of class president.	K07	U	4.564306735992432	4.274828433990479	0.2894783020019531	4.606644630432129	4.625545978546143	-0.0189013481140136	4.580708980560303	4.47803258895874	0.1026763916015625
672	It seemed bizarre to her that Marie was denied the position of class president.	It seemed bizarre to Marie that she was denied the position of class president.	K07	U	4.500022888183594	4.210370063781738	0.2896528244018554	4.632789611816406	4.644869327545166	-0.0120797157287597	4.557960033416748	4.361515998840332	0.196444034576416
673	It seemed bizarre to her that Becky was denied the position of class president.	It seemed bizarre to Becky that she was denied the position of class president.	K07	U	4.540339469909668	4.307780742645264	0.2325587272644043	4.684989929199219	4.600898742675781	0.0840911865234375	4.5767598152160645	4.422300815582275	0.154458999633789
674	It seemed bizarre to her that Emily was denied the position of class president.	It seemed bizarre to Emily that she was denied the position of class president.	K07	U	4.418768882751465	4.259377479553223	0.1593914031982422	4.49320125579834	4.412044048309326	0.0811572074890136	4.501128196716309	4.340761184692383	0.1603670120239257
675	It seemed bizarre to her that Rose was denied the position of class president.	It seemed bizarre to Rose that she was denied the position of class president.	K07	U	4.3438496589660645	4.178136825561523	0.165712833404541	4.491513252258301	4.435413837432861	0.0560994148254394	4.455370903015137	4.4351983070373535	0.0201725959777832
676	It seemed bizarre to her that Judy was denied the position of class president.	It seemed bizarre to Judy that she was denied the position of class president.	K07	U	4.56641149520874	4.505612373352051	0.0607991218566894	4.555140495300293	4.362198829650879	0.192941665649414	4.510112285614014	4.424440383911133	0.0856719017028808
677	It seemed bizarre to her that Ellen was denied the position of class president.	It seemed bizarre to Ellen that she was denied the position of class president.	K07	U	4.432853221893311	4.237844944000244	0.1950082778930664	4.507604122161865	4.455739974975586	0.0518641471862793	4.477797508239746	4.332476615905762	0.1453208923339843
678	It seemed bizarre to her that Helen was denied the position of class president.	It seemed bizarre to Helen that she was denied the position of class president.	K07	U	4.495034217834473	4.327029228210449	0.1680049896240234	4.626534461975098	4.53249979019165	0.0940346717834472	4.506342887878418	4.394125938415527	0.1122169494628906
679	It seemed bizarre to her that Sonia was denied the position of class president.	It seemed bizarre to Sonia that she was denied the position of class president.	K07	U	4.500810146331787	4.276247501373291	0.2245626449584961	4.685031890869141	4.5580644607543945	0.1269674301147461	4.642529010772705	4.483017921447754	0.1595110893249511
680	It seemed bizarre to her that Jane was denied the position of class president.	It seemed bizarre to Jane that she was denied the position of class president.	K07	U	4.432977676391602	4.298887252807617	0.1340904235839843	4.539278507232666	4.365420341491699	0.1738581657409668	4.485269069671631	4.3297319412231445	0.1555371284484863
681	It seemed bizarre to her that Alice was denied the position of class president.	It seemed bizarre to Alice that she was denied the position of class president.	K07	U	4.394671440124512	4.187869548797607	0.2068018913269043	4.530129432678223	4.401061058044434	0.129068374633789	4.521341323852539	4.376133441925049	0.1452078819274902
682	It seemed bizarre to her that Elaine was denied the position of class president.	It seemed bizarre to Elaine that she was denied the position of class president.	K07	U	4.548036575317383	4.28672981262207	0.2613067626953125	4.654830932617188	4.572145938873291	0.0826849937438964	4.532505989074707	4.399163246154785	0.1333427429199218
683	It seemed bizarre to her that Caroline was denied the position of class president.	It seemed bizarre to Caroline that she was denied the position of class president.	K07	U	4.566247940063477	4.367286682128906	0.1989612579345703	4.628899574279785	4.514359951019287	0.114539623260498	4.573768615722656	4.455119609832764	0.1186490058898925
684	It seemed bizarre to her that Meredith was denied the position of class president.	It seemed bizarre to Meredith that she was denied the position of class president.	K07	U	4.544958591461182	4.352044105529785	0.1929144859313964	4.64755916595459	4.592592716217041	0.0549664497375488	4.507851123809815	4.388068199157715	0.1197829246520996
685	It seemed bizarre to her that Kendra was denied the position of class president.	It seemed bizarre to Kendra that she was denied the position of class president.	K07	U	4.271271705627441	4.17793083190918	0.0933408737182617	4.3379645347595215	4.329965114593506	0.0079994201660156	4.324714183807373	4.331107139587402	-0.0063929557800292
686	It seemed bizarre to her that Irene was denied the position of class president.	It seemed bizarre to Irene that she was denied the position of class president.	K07	U	4.28050422668457	4.105527877807617	0.1749763488769531	4.3597564697265625	4.293570041656494	0.0661864280700683	4.323865413665772	4.224291324615479	0.0995740890502929
687	It seemed bizarre to her that Eva was denied the position of class president.	It seemed bizarre to Eva that she was denied the position of class president.	K07	U	4.500902652740479	4.360012531280518	0.1408901214599609	4.635254859924316	4.608057498931885	0.0271973609924316	4.592251300811768	4.47240686416626	0.1198444366455078
688	It seemed bizarre to her that Ella was denied the position of class president.	It seemed bizarre to Ella that she was denied the position of class president.	K07	U	4.194559097290039	4.051132678985596	0.1434264183044433	4.378439903259277	4.356091499328613	0.022348403930664	4.274008274078369	4.270997047424316	0.0030112266540527
689	It seemed bizarre to her that Candice was denied the position of class president.	It seemed bizarre to Candice that she was denied the position of class president.	K07	U	4.383894920349121	4.236747741699219	0.1471471786499023	4.435593605041504	4.407582759857178	0.0280108451843261	4.382606029510498	4.292107105255127	0.0904989242553711
690	It seemed bizarre to his classmates that Liam was denied the position of class president.	It seemed bizarre to Liam's classmates that he was denied the position of class president.	K07	A	4.442130088806152	4.239221572875977	0.2029085159301757	4.733121871948242	4.524924755096436	0.2081971168518066	4.551533222198486	4.231554985046387	0.3199782371520996
691	It seemed bizarre to his classmates that Bill was denied the position of class president.	It seemed bizarre to Bill's classmates that he was denied the position of class president.	K07	A	4.2328386306762695	4.013969421386719	0.2188692092895507	4.501349449157715	4.246947288513184	0.2544021606445312	4.321637153625488	4.074210643768311	0.2474265098571777
692	It seemed bizarre to his classmates that Steve was denied the position of class president.	It seemed bizarre to Steve's classmates that he was denied the position of class president.	K07	A	4.275269031524658	4.19480037689209	0.0804686546325683	4.583114147186279	4.294841766357422	0.2882723808288574	4.39358377456665	4.140836238861084	0.2527475357055664
693	It seemed bizarre to his classmates that Matt was denied the position of class president.	It seemed bizarre to Matt's classmates that he was denied the position of class president.	K07	A	4.2993483543396	4.093440532684326	0.2059078216552734	4.567986011505127	4.343839168548584	0.2241468429565429	4.446353435516357	4.068146705627441	0.378206729888916
694	It seemed bizarre to his classmates that Noah was denied the position of class president.	It seemed bizarre to Noah's classmates that he was denied the position of class president.	K07	A	4.321473121643066	4.108039855957031	0.2134332656860351	4.554785251617432	4.407382488250732	0.1474027633666992	4.504647731781006	4.206064701080322	0.2985830307006836
695	It seemed bizarre to his classmates that Donald was denied the position of class president.	It seemed bizarre to Donald's classmates that he was denied the position of class president.	K07	A	4.2886576652526855	4.052759170532227	0.2358984947204589	4.558480739593506	4.408360004425049	0.150120735168457	4.392621994018555	4.205252170562744	0.1873698234558105
696	It seemed bizarre to his classmates that Randolf was denied the position of class president.	It seemed bizarre to Randolf's classmates that he was denied the position of class president.	K07	A	4.427389621734619	4.199735641479492	0.2276539802551269	4.686474800109863	4.490753650665283	0.19572114944458	4.439980506896973	4.4029717445373535	0.0370087623596191
697	It seemed bizarre to his classmates that Edward was denied the position of class president.	It seemed bizarre to Edward's classmates that he was denied the position of class president.	K07	A	4.309982776641846	4.074151039123535	0.2358317375183105	4.550995826721191	4.3491926193237305	0.2018032073974609	4.431176662445068	4.147310733795166	0.2838659286499023
698	It seemed bizarre to his classmates that William was denied the position of class president.	It seemed bizarre to William's classmates that he was denied the position of class president.	K07	A	4.286931991577148	4.066641807556152	0.2202901840209961	4.557108402252197	4.320010662078857	0.2370977401733398	4.368581771850586	4.079432487487793	0.2891492843627929
699	It seemed bizarre to his classmates that Charles was denied the position of class president.	It seemed bizarre to Charles's classmates that he was denied the position of class president.	K07	A	4.237331390380859	4.1010026931762695	0.1363286972045898	4.450334072113037	4.391221523284912	0.059112548828125	4.382965087890625	4.166320323944092	0.2166447639465332
700	It seemed bizarre to his classmates that Clyde was denied the position of class president.	It seemed bizarre to Clyde's classmates that he was denied the position of class president.	K07	A	4.493743896484375	4.312162399291992	0.1815814971923828	4.76195240020752	4.534979820251465	0.2269725799560547	4.597323894500732	4.340950965881348	0.2563729286193847
701	It seemed bizarre to his classmates that Joseph was denied the position of class president.	It seemed bizarre to Joseph's classmates that he was denied the position of class president.	K07	A	4.226688861846924	4.022611618041992	0.2040772438049316	4.495981693267822	4.233438968658447	0.262542724609375	4.351820945739746	4.074980735778809	0.2768402099609375
702	It seemed bizarre to his classmates that Robert was denied the position of class president.	It seemed bizarre to Robert's classmates that he was denied the position of class president.	K07	A	4.261322975158691	4.079329013824463	0.1819939613342285	4.5702643394470215	4.340329170227051	0.2299351692199707	4.313967704772949	4.046841621398926	0.2671260833740234
703	It seemed bizarre to his classmates that Theodore was denied the position of class president.	It seemed bizarre to Theodore's classmates that he was denied the position of class president.	K07	A	4.386111259460449	4.204751491546631	0.1813597679138183	4.596006393432617	4.43776273727417	0.1582436561584472	4.512573719024658	4.318964004516602	0.1936097145080566
704	It seemed bizarre to his classmates that Michael was denied the position of class president.	It seemed bizarre to Michael's classmates that he was denied the position of class president.	K07	A	4.238135814666748	4.029219627380371	0.2089161872863769	4.5149760246276855	4.283266067504883	0.2317099571228027	4.350476741790772	4.042520046234131	0.3079566955566406
705	It seemed bizarre to his classmates that Mitchell was denied the position of class president.	It seemed bizarre to Mitchell's classmates that he was denied the position of class president.	K07	A	4.293691635131836	4.090704441070557	0.2029871940612793	4.568588733673096	4.427895545959473	0.140693187713623	4.376604080200195	4.196179866790772	0.1804242134094238
706	It seemed bizarre to his classmates that David was denied the position of class president.	It seemed bizarre to David's classmates that he was denied the position of class president.	K07	A	4.227003574371338	3.985116004943848	0.2418875694274902	4.528936862945557	4.308304786682129	0.2206320762634277	4.307643413543701	4.033020973205566	0.2746224403381347
707	It seemed bizarre to his classmates that Andrew was denied the position of class president.	It seemed bizarre to Andrew's classmates that he was denied the position of class president.	K07	A	4.304725170135498	4.081930160522461	0.2227950096130371	4.541992664337158	4.36088228225708	0.1811103820800781	4.377175807952881	4.08949089050293	0.2876849174499511
708	It seemed bizarre to his classmates that James was denied the position of class president.	It seemed bizarre to James's classmates that he was denied the position of class president.	K07	A	4.204576015472412	4.087469100952148	0.1171069145202636	4.467751979827881	4.3061113357543945	0.1616406440734863	4.329856872558594	4.099826335906982	0.2300305366516113
709	It seemed bizarre to his classmates that John was denied the position of class president.	It seemed bizarre to John's classmates that he was denied the position of class president.	K07	A	4.187835693359375	3.98007082939148	0.2077648639678955	4.5210137367248535	4.190262794494629	0.3307509422302246	4.320811748504639	3.994376659393311	0.3264350891113281
710	It seemed bizarre to his classmates that Christopher was denied the position of class president.	It seemed bizarre to Christopher's classmates that he was denied the position of class president.	K07	A	4.296166896820068	4.14680290222168	0.1493639945983886	4.590647220611572	4.444666862487793	0.1459803581237793	4.406216621398926	4.231159687042236	0.1750569343566894
711	It seemed bizarre to his classmates that Brian was denied the position of class president.	It seemed bizarre to Brian's classmates that he was denied the position of class president.	K07	A	4.341036796569824	4.16768217086792	0.1733546257019043	4.639512062072754	4.405140399932861	0.2343716621398925	4.372557163238525	4.037033081054688	0.3355240821838379
712	It seemed bizarre to his classmates that Mark was denied the position of class president.	It seemed bizarre to Mark's classmates that he was denied the position of class president.	K07	A	4.2751898765563965	4.06589937210083	0.2092905044555664	4.581426620483398	4.312553405761719	0.2688732147216797	4.395524978637695	4.096124172210693	0.2994008064270019
713	It seemed bizarre to his classmates that Richard was denied the position of class president.	It seemed bizarre to Richard's classmates that he was denied the position of class president.	K07	A	4.2396674156188965	4.0556960105896	0.1839714050292968	4.5248870849609375	4.236277103424072	0.2886099815368652	4.3371100425720215	4.101254940032959	0.2358551025390625
714	It seemed bizarre to his classmates that Jeffrey was denied the position of class president.	It seemed bizarre to Jeffrey's classmates that he was denied the position of class president.	K07	A	4.367288112640381	4.232670307159424	0.134617805480957	4.586790561676025	4.398623466491699	0.1881670951843261	4.473840236663818	4.143160820007324	0.3306794166564941
715	It seemed bizarre to his classmates that Scott was denied the position of class president.	It seemed bizarre to Scott's classmates that he was denied the position of class president.	K07	A	4.271586894989014	4.054647922515869	0.2169389724731445	4.492591857910156	4.321687698364258	0.1709041595458984	4.378548622131348	4.125120639801025	0.2534279823303222
716	It seemed bizarre to his classmates that Jason was denied the position of class president.	It seemed bizarre to Jason's classmates that he was denied the position of class president.	K07	A	4.326344966888428	4.092504024505615	0.2338409423828125	4.619898319244385	4.392406463623047	0.2274918556213379	4.467129707336426	4.114865779876709	0.3522639274597168
717	It seemed bizarre to his classmates that Kevin was denied the position of class president.	It seemed bizarre to Kevin's classmates that he was denied the position of class president.	K07	A	4.3084821701049805	4.111330032348633	0.1971521377563476	4.5928802490234375	4.385860443115234	0.2070198059082031	4.408965110778809	4.117345809936523	0.2916193008422851
718	It seemed bizarre to his classmates that Steven was denied the position of class president.	It seemed bizarre to Steven's classmates that he was denied the position of class president.	K07	A	4.306650638580322	4.2206196784973145	0.0860309600830078	4.55963659286499	4.412140846252441	0.1474957466125488	4.452514171600342	4.072967529296875	0.3795466423034668
719	It seemed bizarre to his classmates that Thomas was denied the position of class president.	It seemed bizarre to Thomas's classmates that he was denied the position of class president.	K07	A	4.235165119171143	4.074251174926758	0.1609139442443847	4.454948425292969	4.359771251678467	0.0951771736145019	4.314332008361816	4.098819732666016	0.2155122756958007
720	It seemed bizarre to his classmates that Eric was denied the position of class president.	It seemed bizarre to Eric's classmates that he was denied the position of class president.	K07	A	4.305367469787598	4.1257405281066895	0.1796269416809082	4.570569038391113	4.3375020027160645	0.2330670356750488	4.4195427894592285	4.128856182098389	0.2906866073608398
721	It seemed bizarre to his classmates that Daniel was denied the position of class president.	It seemed bizarre to Daniel's classmates that he was denied the position of class president.	K07	A	4.289140224456787	4.017256736755371	0.271883487701416	4.5767974853515625	4.291044235229492	0.2857532501220703	4.418771743774414	4.121208667755127	0.2975630760192871
722	It seemed bizarre to his classmates that Timothy was denied the position of class president.	It seemed bizarre to Timothy's classmates that he was denied the position of class president.	K07	A	4.481659412384033	4.096715450286865	0.3849439620971679	4.681468486785889	4.413224220275879	0.2682442665100097	4.518514156341553	4.158772945404053	0.3597412109375
723	It seemed bizarre to his classmates that Paul was denied the position of class president.	It seemed bizarre to Paul's classmates that he was denied the position of class president.	K07	A	4.24963903427124	4.034760475158691	0.2148785591125488	4.520895957946777	4.255497455596924	0.2653985023498535	4.338010311126709	4.124767303466797	0.2132430076599121
724	It seemed bizarre to his classmates that Kenneth was denied the position of class president.	It seemed bizarre to Kenneth's classmates that he was denied the position of class president.	K07	A	4.439002513885498	4.120194911956787	0.3188076019287109	4.69244384765625	4.452641010284424	0.2398028373718261	4.487887859344482	4.231061458587647	0.2568264007568359
725	It seemed bizarre to his classmates that Gregory was denied the position of class president.	It seemed bizarre to Gregory's classmates that he was denied the position of class president.	K07	A	4.33912992477417	4.188558101654053	0.1505718231201172	4.564955234527588	4.462389945983887	0.1025652885437011	4.38482141494751	4.172580242156982	0.2122411727905273
726	It seemed bizarre to his classmates that Stephen was denied the position of class president.	It seemed bizarre to Stephen's classmates that he was denied the position of class president.	K07	A	4.290020942687988	4.150001049041748	0.1400198936462402	4.589961051940918	4.347279071807861	0.2426819801330566	4.414858341217041	4.127193927764893	0.2876644134521484
727	It seemed bizarre to his classmates that Todd was denied the position of class president.	It seemed bizarre to Todd's classmates that he was denied the position of class president.	K07	A	4.347391128540039	4.153666496276856	0.1937246322631836	4.601420402526856	4.46864652633667	0.1327738761901855	4.46025276184082	4.197794437408447	0.262458324432373
728	It seemed bizarre to his classmates that Ronald was denied the position of class president.	It seemed bizarre to Ronald's classmates that he was denied the position of class president.	K07	A	4.397176265716553	4.171558856964111	0.2256174087524414	4.679800033569336	4.506927967071533	0.1728720664978027	4.450691223144531	4.282322883605957	0.1683683395385742
729	It seemed bizarre to his classmates that Patrick was denied the position of class president.	It seemed bizarre to Patrick's classmates that he was denied the position of class president.	K07	A	4.328283786773682	4.154040336608887	0.1742434501647949	4.551508903503418	4.461126804351807	0.0903820991516113	4.414036750793457	4.212723731994629	0.2013130187988281
730	It seemed bizarre to his classmates that Gary was denied the position of class president.	It seemed bizarre to Gary's classmates that he was denied the position of class president.	K07	A	4.323378086090088	4.19548225402832	0.1278958320617675	4.629196643829346	4.401246070861816	0.2279505729675293	4.424540042877197	4.17612361907959	0.2484164237976074
731	It seemed bizarre to his classmates that Douglas was denied the position of class president.	It seemed bizarre to Douglas's classmates that he was denied the position of class president.	K07	A	4.330105781555176	4.20668888092041	0.1234169006347656	4.592155933380127	4.459444522857666	0.1327114105224609	4.498960494995117	4.31154727935791	0.187413215637207
732	It seemed bizarre to his classmates that Keith was denied the position of class president.	It seemed bizarre to Keith's classmates that he was denied the position of class president.	K07	A	4.308557987213135	4.088790893554688	0.2197670936584472	4.649227619171143	4.371398448944092	0.2778291702270508	4.492234230041504	4.148723602294922	0.343510627746582
733	It seemed bizarre to his classmates that Craig was denied the position of class president.	It seemed bizarre to Craig's classmates that he was denied the position of class president.	K07	A	4.392089366912842	4.238759994506836	0.1533293724060058	4.619547367095947	4.434024810791016	0.1855225563049316	4.433623790740967	4.18549108505249	0.2481327056884765
734	It seemed bizarre to his classmates that George was denied the position of class president.	It seemed bizarre to George's classmates that he was denied the position of class president.	K07	A	4.20722246170044	4.033944129943848	0.1732783317565918	4.4758830070495605	4.26436185836792	0.2115211486816406	4.313081741333008	4.101680755615234	0.2114009857177734
735	It seemed bizarre to his classmates that Larry was denied the position of class president.	It seemed bizarre to Larry's classmates that he was denied the position of class president.	K07	A	4.292654037475586	4.10056209564209	0.1920919418334961	4.597675800323486	4.368899822235107	0.2287759780883789	4.397604942321777	4.165249824523926	0.2323551177978515
736	It seemed bizarre to his classmates that Peter was denied the position of class president.	It seemed bizarre to Peter's classmates that he was denied the position of class president.	K07	A	4.3000922203063965	4.0531744956970215	0.246917724609375	4.538540363311768	4.345378875732422	0.1931614875793457	4.342339038848877	4.02593469619751	0.3164043426513672
737	It seemed bizarre to his classmates that Jerry was denied the position of class president.	It seemed bizarre to Jerry's classmates that he was denied the position of class president.	K07	A	4.323829174041748	4.119503974914551	0.2043251991271972	4.6464619636535645	4.443731784820557	0.2027301788330078	4.425002098083496	4.156866550445557	0.2681355476379394
738	It seemed bizarre to his classmates that Dennis was denied the position of class president.	It seemed bizarre to Dennis's classmates that he was denied the position of class president.	K07	A	4.359366416931152	4.252464771270752	0.1069016456604003	4.617915153503418	4.528294563293457	0.0896205902099609	4.419296741485596	4.278311252593994	0.1409854888916015
739	It seemed bizarre to his classmates that Bradley was denied the position of class president.	It seemed bizarre to Bradley's classmates that he was denied the position of class president.	K07	A	4.373239517211914	4.109922409057617	0.2633171081542969	4.64829158782959	4.486749172210693	0.1615424156188964	4.471197128295898	4.2541327476501465	0.2170643806457519
740	It seemed bizarre to his classmates that Brad was denied the position of class president.	It seemed bizarre to Brad's classmates that he was denied the position of class president.	K07	A	4.369875907897949	4.090522766113281	0.2793531417846679	4.596319198608398	4.386673927307129	0.2096452713012695	4.426072597503662	4.153865814208984	0.2722067832946777
741	It seemed bizarre to his classmates that Frank was denied the position of class president.	It seemed bizarre to Frank's classmates that he was denied the position of class president.	K07	A	4.2699875831604	4.081510066986084	0.1884775161743164	4.555569171905518	4.358512878417969	0.1970562934875488	4.338208198547363	4.121400833129883	0.2168073654174804
742	It seemed bizarre to his classmates that Raymond was denied the position of class president.	It seemed bizarre to Raymond's classmates that he was denied the position of class president.	K07	A	4.442133903503418	4.186195373535156	0.2559385299682617	4.719595432281494	4.504563331604004	0.2150321006774902	4.508052349090576	4.23223352432251	0.2758188247680664
743	It seemed bizarre to his classmates that Chad was denied the position of class president.	It seemed bizarre to Chad's classmates that he was denied the position of class president.	K07	A	4.431662559509277	4.180280685424805	0.2513818740844726	4.614441394805908	4.395441055297852	0.2190003395080566	4.5084638595581055	4.170470714569092	0.3379931449890136
744	It seemed bizarre to his classmates that Aaron was denied the position of class president.	It seemed bizarre to Aaron's classmates that he was denied the position of class president.	K07	A	4.33253288269043	4.061327934265137	0.2712049484252929	4.581994533538818	4.369142055511475	0.2128524780273437	4.435189247131348	4.074169158935547	0.3610200881958008
745	It seemed bizarre to his classmates that Rodney was denied the position of class president.	It seemed bizarre to Rodney's classmates that he was denied the position of class president.	K07	A	4.314942836761475	4.262075424194336	0.0528674125671386	4.728785514831543	4.538428783416748	0.1903567314147949	4.478179931640625	4.353634834289551	0.1245450973510742
746	It seemed bizarre to his classmates that Russell was denied the position of class president.	It seemed bizarre to Russell's classmates that he was denied the position of class president.	K07	A	4.249398708343506	4.137389183044434	0.1120095252990722	4.518864631652832	4.289011955261231	0.2298526763916015	4.4511895179748535	4.155042171478272	0.296147346496582
747	It seemed bizarre to his classmates that Roger was denied the position of class president.	It seemed bizarre to Roger's classmates that he was denied the position of class president.	K07	A	4.321768760681152	4.097694873809815	0.2240738868713379	4.6743245124816895	4.345236778259277	0.3290877342224121	4.437329292297363	4.127652168273926	0.3096771240234375
748	It seemed bizarre to his classmates that Samuel was denied the position of class president.	It seemed bizarre to Samuel's classmates that he was denied the position of class president.	K07	A	4.351756572723389	4.112417221069336	0.2393393516540527	4.620603561401367	4.4711785316467285	0.1494250297546386	4.490292549133301	4.248801231384277	0.2414913177490234
749	It seemed bizarre to his classmates that Gerald was denied the position of class president.	It seemed bizarre to Gerald's classmates that he was denied the position of class president.	K07	A	4.418304920196533	4.1983795166015625	0.2199254035949707	4.698250770568848	4.50025749206543	0.1979932785034179	4.541577339172363	4.249476909637451	0.2921004295349121
750	It seemed bizarre to his classmates that Carl was denied the position of class president.	It seemed bizarre to Carl's classmates that he was denied the position of class president.	K07	A	4.340822219848633	4.122774124145508	0.218048095703125	4.627839088439941	4.390418529510498	0.2374205589294433	4.485623359680176	4.1224894523620605	0.3631339073181152
751	It seemed bizarre to his classmates that Travis was denied the position of class president.	It seemed bizarre to Travis's classmates that he was denied the position of class president.	K07	A	4.349222183227539	4.149906158447266	0.1993160247802734	4.664669990539551	4.4871134757995605	0.1775565147399902	4.51032304763794	4.1677656173706055	0.342557430267334
752	It seemed bizarre to his classmates that Adam was denied the position of class president.	It seemed bizarre to Adam's classmates that he was denied the position of class president.	K07	A	4.312711715698242	4.120564937591553	0.1921467781066894	4.538093566894531	4.33933687210083	0.1987566947937011	4.37428092956543	4.040467262268066	0.3338136672973633
