	high_loss_example	low_loss_example	set_id	cataphora_condition	item_num	gpt2-large:high_loss	gpt2-large:low_loss	gpt2-large:loss_diff
262	It was clear to his professors that Timothy would win the scholarship.	It was clear to Timothy's professors that he would win the scholarship.	K07	A	1	4.059680461883545	3.664201021194458	0.3954794406890869
263	It was clear to his professors that Paul would win the scholarship.	It was clear to Paul's professors that he would win the scholarship.	K07	A	1	3.8411223888397217	3.574367046356201	0.2667553424835205
264	It was clear to his professors that Kenneth would win the scholarship.	It was clear to Kenneth's professors that he would win the scholarship.	K07	A	1	4.066321849822998	3.7153382301330566	0.3509836196899414
265	It was clear to his professors that Gregory would win the scholarship.	It was clear to Gregory's professors that he would win the scholarship.	K07	A	1	3.8974292278289795	3.718273162841797	0.17915606498718262
266	It was clear to his professors that Stephen would win the scholarship.	It was clear to Stephen's professors that he would win the scholarship.	K07	A	1	3.948568344116211	3.6832010746002197	0.2653672695159912
267	It was clear to his professors that Todd would win the scholarship.	It was clear to Todd's professors that he would win the scholarship.	K07	A	1	4.028537273406982	3.81526780128479	0.21326947212219238
268	It was clear to his professors that Ronald would win the scholarship.	It was clear to Ronald's professors that he would win the scholarship.	K07	A	1	4.1538004875183105	3.8097386360168457	0.34406185150146484
269	It was clear to his professors that Patrick would win the scholarship.	It was clear to Patrick's professors that he would win the scholarship.	K07	A	1	3.914669990539551	3.6779773235321045	0.2366926670074463
270	It was clear to his professors that Gary would win the scholarship.	It was clear to Gary's professors that he would win the scholarship.	K07	A	1	3.899261474609375	3.727332830429077	0.17192864418029785
271	It was clear to his professors that Douglas would win the scholarship.	It was clear to Douglas's professors that he would win the scholarship.	K07	A	1	3.9619147777557373	3.7831625938415527	0.17875218391418457
272	It was clear to his professors that Keith would win the scholarship.	It was clear to Keith's professors that he would win the scholarship.	K07	A	1	4.051191806793213	3.7290356159210205	0.3221561908721924
273	It was clear to his professors that Craig would win the scholarship.	It was clear to Craig's professors that he would win the scholarship.	K07	A	1	3.9702205657958984	3.7507131099700928	0.21950745582580566
274	It was clear to his professors that George would win the scholarship.	It was clear to George's professors that he would win the scholarship.	K07	A	1	3.8254261016845703	3.5748677253723145	0.25055837631225586
275	It was clear to his professors that Larry would win the scholarship.	It was clear to Larry's professors that he would win the scholarship.	K07	A	1	3.966604471206665	3.669433832168579	0.29717063903808594
276	It was clear to his professors that Peter would win the scholarship.	It was clear to Peter's professors that he would win the scholarship.	K07	A	1	3.8808248043060303	3.573307514190674	0.30751729011535645
277	It was clear to his professors that Jerry would win the scholarship.	It was clear to Jerry's professors that he would win the scholarship.	K07	A	1	4.037158489227295	3.774812936782837	0.262345552444458
278	It was clear to his professors that Dennis would win the scholarship.	It was clear to Dennis's professors that he would win the scholarship.	K07	A	1	4.027157306671143	3.8022549152374268	0.22490239143371582
279	It was clear to his professors that Bradley would win the scholarship.	It was clear to Bradley's professors that he would win the scholarship.	K07	A	1	3.9103100299835205	3.6784653663635254	0.23184466361999512
280	It was clear to his professors that Brad would win the scholarship.	It was clear to Brad's professors that he would win the scholarship.	K07	A	1	4.065944194793701	3.700331449508667	0.3656127452850342
281	It was clear to his professors that Frank would win the scholarship.	It was clear to Frank's professors that he would win the scholarship.	K07	A	1	3.9449856281280518	3.6653249263763428	0.279660701751709
282	It was clear to his professors that Raymond would win the scholarship.	It was clear to Raymond's professors that he would win the scholarship.	K07	A	1	4.077945232391357	3.7373030185699463	0.34064221382141113
283	It was clear to his professors that Chad would win the scholarship.	It was clear to Chad's professors that he would win the scholarship.	K07	A	1	4.085851192474365	3.7855224609375	0.30032873153686523
284	It was clear to his professors that Aaron would win the scholarship.	It was clear to Aaron's professors that he would win the scholarship.	K07	A	1	3.9690005779266357	3.621283531188965	0.3477170467376709
285	It was clear to his professors that Rodney would win the scholarship.	It was clear to Rodney's professors that he would win the scholarship.	K07	A	1	4.031260967254639	3.803992748260498	0.22726821899414062
286	It was clear to his professors that Russell would win the scholarship.	It was clear to Russell's professors that he would win the scholarship.	K07	A	1	3.941495180130005	3.6033823490142822	0.33811283111572266
287	It was clear to his professors that Roger would win the scholarship.	It was clear to Roger's professors that he would win the scholarship.	K07	A	1	4.0266852378845215	3.727722644805908	0.2989625930786133
288	It was clear to his professors that Samuel would win the scholarship.	It was clear to Samuel's professors that he would win the scholarship.	K07	A	1	3.915328025817871	3.6312766075134277	0.28405141830444336
289	It was clear to his professors that Gerald would win the scholarship.	It was clear to Gerald's professors that he would win the scholarship.	K07	A	1	4.162638187408447	3.847905397415161	0.31473278999328613
290	It was clear to his professors that Carl would win the scholarship.	It was clear to Carl's professors that he would win the scholarship.	K07	A	1	3.9883759021759033	3.7298288345336914	0.2585470676422119
291	It was clear to his professors that Travis would win the scholarship.	It was clear to Travis's professors that he would win the scholarship.	K07	A	1	4.051188945770264	3.838531255722046	0.21265769004821777
292	It was clear to his professors that Adam would win the scholarship.	It was clear to Adam's professors that he would win the scholarship.	K07	A	1	3.9716596603393555	3.613691568374634	0.3579680919647217
293	It was clear to his professors that Marcus would win the scholarship.	It was clear to Marcus's professors that he would win the scholarship.	K07	A	1	3.919916868209839	3.7186319828033447	0.20128488540649414
294	It was clear to his professors that Phillip would win the scholarship.	It was clear to Phillip's professors that he would win the scholarship.	K07	A	1	4.177190780639648	3.834303140640259	0.34288763999938965
295	It was clear to his professors that Derek would win the scholarship.	It was clear to Derek's professors that he would win the scholarship.	K07	A	1	4.0190911293029785	3.6493747234344482	0.3697164058685303
296	It was clear to his professors that Vincent would win the scholarship.	It was clear to Vincent's professors that he would win the scholarship.	K07	A	1	4.010379791259766	3.7563796043395996	0.254000186920166
297	It was clear to his professors that Wayne would win the scholarship.	It was clear to Wayne's professors that he would win the scholarship.	K07	A	1	4.013852119445801	3.7269930839538574	0.28685903549194336
298	It was clear to his professors that Benjamin would win the scholarship.	It was clear to Benjamin's professors that he would win the scholarship.	K07	A	1	3.939178705215454	3.5911123752593994	0.3480663299560547
299	It was clear to his professors that Joel would win the scholarship.	It was clear to Joel's professors that he would win the scholarship.	K07	A	1	4.046805381774902	3.644434928894043	0.4023704528808594
300	It was clear to his professors that Lawrence would win the scholarship.	It was clear to Lawrence's professors that he would win the scholarship.	K07	A	1	3.9524624347686768	3.7107415199279785	0.24172091484069824
301	It was clear to his professors that Curtis would win the scholarship.	It was clear to Curtis's professors that he would win the scholarship.	K07	A	1	3.9505720138549805	3.8684935569763184	0.08207845687866211
302	It was clear to his professors that Walter would win the scholarship.	It was clear to Walter's professors that he would win the scholarship.	K07	A	1	3.9558494091033936	3.7422685623168945	0.21358084678649902
303	It was clear to his professors that Alan would win the scholarship.	It was clear to Alan's professors that he would win the scholarship.	K07	A	1	4.004421234130859	3.672149896621704	0.3322713375091553
304	It was clear to his professors that Martin would win the scholarship.	It was clear to Martin's professors that he would win the scholarship.	K07	A	1	3.9045073986053467	3.5761451721191406	0.32836222648620605
305	It was clear to his professors that Homer would win the scholarship.	It was clear to Homer's professors that he would win the scholarship.	K07	A	1	4.059484958648682	3.794907808303833	0.26457715034484863
306	It was clear to his professors that Bruce would win the scholarship.	It was clear to Bruce's professors that he would win the scholarship.	K07	A	1	3.9712352752685547	3.699617624282837	0.2716176509857178
307	It was clear to his professors that Carlos would win the scholarship.	It was clear to Carlos's professors that he would win the scholarship.	K07	A	1	3.9905192852020264	3.8344945907592773	0.15602469444274902
308	It was clear to his professors that Brett would win the scholarship.	It was clear to Brett's professors that he would win the scholarship.	K07	A	1	4.101150035858154	3.8441262245178223	0.25702381134033203
309	It was clear to his professors that Alexander would win the scholarship.	It was clear to Alexander's professors that he would win the scholarship.	K07	A	1	3.819110155105591	3.6669106483459473	0.15219950675964355
310	It was clear to his professors that Omar would win the scholarship.	It was clear to Omar's professors that he would win the scholarship.	K07	A	1	4.091006755828857	3.722585916519165	0.3684208393096924
311	It was clear to his professors that Guy would win the scholarship.	It was clear to Guy's professors that he would win the scholarship.	K07	A	1	4.050537586212158	3.7130930423736572	0.337444543838501
312	It was clear to his professors that Dan would win the scholarship.	It was clear to Dan's professors that he would win the scholarship.	K07	A	1	3.9613144397735596	3.6389236450195312	0.3223907947540283
313	It was clear to her professors that Jennifer would win the scholarship.	It was clear to Jennifer's professors that she would win the scholarship.	K07	A	1	4.0282511711120605	3.600515604019165	0.4277355670928955
314	It was clear to her professors that Lisa would win the scholarship.	It was clear to Lisa's professors that she would win the scholarship.	K07	A	1	3.982689142227173	3.577723503112793	0.4049656391143799
315	It was clear to her professors that Kimberley would win the scholarship.	It was clear to Kimberley's professors that she would win the scholarship.	K07	A	1	3.8978471755981445	3.5669567584991455	0.330890417098999
316	It was clear to her professors that Michelle would win the scholarship.	It was clear to Michelle's professors that she would win the scholarship.	K07	A	1	3.946847915649414	3.641148090362549	0.30569982528686523
317	It was clear to her professors that Amy would win the scholarship.	It was clear to Amy's professors that she would win the scholarship.	K07	A	1	3.9416606426239014	3.5129427909851074	0.42871785163879395
318	It was clear to her professors that Angela would win the scholarship.	It was clear to Angela's professors that she would win the scholarship.	K07	A	1	4.054900646209717	3.5862390995025635	0.4686615467071533
319	It was clear to her professors that Melissa would win the scholarship.	It was clear to Melissa's professors that she would win the scholarship.	K07	A	1	3.922981023788452	3.542834758758545	0.3801462650299072
320	It was clear to her professors that Tammy would win the scholarship.	It was clear to Tammy's professors that she would win the scholarship.	K07	A	1	4.171871662139893	3.7719709873199463	0.3999006748199463
321	It was clear to her professors that Mary would win the scholarship.	It was clear to Mary's professors that she would win the scholarship.	K07	A	1	3.967548370361328	3.5423738956451416	0.4251744747161865
322	It was clear to her professors that Tracy would win the scholarship.	It was clear to Tracy's professors that she would win the scholarship.	K07	A	1	4.05311918258667	3.740295886993408	0.3128232955932617
323	It was clear to her professors that Julie would win the scholarship.	It was clear to Julie's professors that she would win the scholarship.	K07	A	1	4.052015781402588	3.5267083644866943	0.5253074169158936
324	It was clear to her professors that Karen would win the scholarship.	It was clear to Karen's professors that she would win the scholarship.	K07	A	1	4.021026134490967	3.628887414932251	0.3921387195587158
325	It was clear to her professors that Laura would win the scholarship.	It was clear to Laura's professors that she would win the scholarship.	K07	A	1	4.017974853515625	3.546004056930542	0.471970796585083
326	It was clear to her professors that Christine would win the scholarship.	It was clear to Christine's professors that she would win the scholarship.	K07	A	1	4.108906269073486	3.7925515174865723	0.31635475158691406
327	It was clear to her professors that Nina would win the scholarship.	It was clear to Nina's professors that she would win the scholarship.	K07	A	1	4.094463348388672	3.616218090057373	0.47824525833129883
328	It was clear to her professors that Susan would win the scholarship.	It was clear to Susan's professors that she would win the scholarship.	K07	A	1	4.001887798309326	3.5311076641082764	0.4707801342010498
329	It was clear to her professors that Dawn would win the scholarship.	It was clear to Dawn's professors that she would win the scholarship.	K07	A	1	4.152341842651367	3.764742851257324	0.38759899139404297
330	It was clear to her professors that Stephanie would win the scholarship.	It was clear to Stephanie's professors that she would win the scholarship.	K07	A	1	4.0695977210998535	3.6185972690582275	0.451000452041626
331	It was clear to her professors that Elizabeth would win the scholarship.	It was clear to Elizabeth's professors that she would win the scholarship.	K07	A	1	3.89142107963562	3.51924991607666	0.37217116355895996
332	It was clear to her professors that Bethany would win the scholarship.	It was clear to Bethany's professors that she would win the scholarship.	K07	A	1	3.8524250984191895	3.389944314956665	0.4624807834625244
333	It was clear to her professors that Heather would win the scholarship.	It was clear to Heather's professors that she would win the scholarship.	K07	A	1	4.0672221183776855	3.720468282699585	0.3467538356781006
334	It was clear to her professors that Tina would win the scholarship.	It was clear to Tina's professors that she would win the scholarship.	K07	A	1	4.10261869430542	3.7522635459899902	0.3503551483154297
335	It was clear to her professors that Lori would win the scholarship.	It was clear to Lori's professors that she would win the scholarship.	K07	A	1	4.149916172027588	3.7565064430236816	0.39340972900390625
336	It was clear to her professors that Patricia would win the scholarship.	It was clear to Patricia's professors that she would win the scholarship.	K07	A	1	4.140692234039307	3.7680306434631348	0.3726615905761719
337	It was clear to her professors that Cynthia would win the scholarship.	It was clear to Cynthia's professors that she would win the scholarship.	K07	A	1	4.120249271392822	3.6260910034179688	0.4941582679748535
338	It was clear to her professors that Pamela would win the scholarship.	It was clear to Pamela's professors that she would win the scholarship.	K07	A	1	4.184319019317627	3.845391273498535	0.3389277458190918
339	It was clear to her professors that Sandra would win the scholarship.	It was clear to Sandra's professors that she would win the scholarship.	K07	A	1	4.060266017913818	3.7462308406829834	0.31403517723083496
340	It was clear to her professors that Wendy would win the scholarship.	It was clear to Wendy's professors that she would win the scholarship.	K07	A	1	4.132750511169434	4.288318157196045	-0.15556764602661133
341	It was clear to her professors that Rebecca would win the scholarship.	It was clear to Rebecca's professors that she would win the scholarship.	K07	A	1	4.028463840484619	3.4816932678222656	0.5467705726623535
342	It was clear to her professors that Becca would win the scholarship.	It was clear to Becca's professors that she would win the scholarship.	K07	A	1	3.8174679279327393	3.461284637451172	0.3561832904815674
343	It was clear to her professors that Nicole would win the scholarship.	It was clear to Nicole's professors that she would win the scholarship.	K07	A	1	4.10026216506958	3.6236891746520996	0.47657299041748047
344	It was clear to her professors that Donna would win the scholarship.	It was clear to Donna's professors that she would win the scholarship.	K07	A	1	4.071446418762207	3.7254638671875	0.34598255157470703
345	It was clear to her professors that Deborah would win the scholarship.	It was clear to Deborah's professors that she would win the scholarship.	K07	A	1	4.152869701385498	3.7143056392669678	0.4385640621185303
346	It was clear to her professors that Teresa would win the scholarship.	It was clear to Teresa's professors that she would win the scholarship.	K07	A	1	4.087646007537842	3.8093018531799316	0.27834415435791016
347	It was clear to her professors that Christina would win the scholarship.	It was clear to Christina's professors that she would win the scholarship.	K07	A	1	4.125486850738525	3.6304502487182617	0.49503660202026367
348	It was clear to her professors that Denise would win the scholarship.	It was clear to Denise's professors that she would win the scholarship.	K07	A	1	4.198901653289795	3.7841944694519043	0.4147071838378906
349	It was clear to her professors that Sharon would win the scholarship.	It was clear to Sharon's professors that she would win the scholarship.	K07	A	1	4.116259574890137	3.6938464641571045	0.4224131107330322
350	It was clear to her professors that Linda would win the scholarship.	It was clear to Linda's professors that she would win the scholarship.	K07	A	1	4.04791784286499	3.6817007064819336	0.36621713638305664
351	It was clear to her professors that Maria would win the scholarship.	It was clear to Maria's professors that she would win the scholarship.	K07	A	1	4.001863956451416	3.663818359375	0.338045597076416
352	It was clear to her professors that Brenda would win the scholarship.	It was clear to Brenda's professors that she would win the scholarship.	K07	A	1	4.083695411682129	3.717905282974243	0.36579012870788574
353	It was clear to her professors that Barbara would win the scholarship.	It was clear to Barbara's professors that she would win the scholarship.	K07	A	1	4.124552249908447	3.6783595085144043	0.44619274139404297
354	It was clear to her professors that Stacy would win the scholarship.	It was clear to Stacy's professors that she would win the scholarship.	K07	A	1	4.142379283905029	3.6779978275299072	0.46438145637512207
355	It was clear to her professors that Andrea would win the scholarship.	It was clear to Andrea's professors that she would win the scholarship.	K07	A	1	4.094608783721924	3.697200298309326	0.39740848541259766
356	It was clear to her professors that Cheryl would win the scholarship.	It was clear to Cheryl's professors that she would win the scholarship.	K07	A	1	4.164972305297852	3.8436901569366455	0.32128214836120605
357	It was clear to her professors that Jessica would win the scholarship.	It was clear to Jessica's professors that she would win the scholarship.	K07	A	1	4.046782493591309	3.6099953651428223	0.43678712844848633
358	It was clear to her professors that Kathleen would win the scholarship.	It was clear to Kathleen's professors that she would win the scholarship.	K07	A	1	4.081331729888916	3.906372547149658	0.1749591827392578
359	It was clear to her professors that Rhonda would win the scholarship.	It was clear to Rhonda's professors that she would win the scholarship.	K07	A	1	3.91963791847229	3.5691301822662354	0.3505077362060547
360	It was clear to her professors that Debra would win the scholarship.	It was clear to Debra's professors that she would win the scholarship.	K07	A	1	3.8271572589874268	3.498626947402954	0.32853031158447266
361	It was clear to her professors that Stacey would win the scholarship.	It was clear to Stacey's professors that she would win the scholarship.	K07	A	1	3.8449347019195557	3.493931293487549	0.35100340843200684
362	It was clear to her professors that Tonya would win the scholarship.	It was clear to Tonya's professors that she would win the scholarship.	K07	A	1	4.067714214324951	3.7301952838897705	0.33751893043518066
363	It was clear to her professors that Nancy would win the scholarship.	It was clear to Nancy's professors that she would win the scholarship.	K07	A	1	4.05684757232666	3.65565824508667	0.40118932723999023
364	It was clear to her professors that Ruth would win the scholarship.	It was clear to Ruth's professors that she would win the scholarship.	K07	A	1	4.000830173492432	3.6623594760894775	0.3384706974029541
365	It was clear to her professors that Grace would win the scholarship.	It was clear to Grace's professors that she would win the scholarship.	K07	A	1	4.043562412261963	3.6512744426727295	0.3922879695892334
366	It was clear to her professors that Florence would win the scholarship.	It was clear to Florence's professors that she would win the scholarship.	K07	A	1	4.239314556121826	3.8553640842437744	0.38395047187805176
367	It was clear to her professors that Lucille would win the scholarship.	It was clear to Lucille's professors that she would win the scholarship.	K07	A	1	3.98392391204834	3.568819522857666	0.41510438919067383
368	It was clear to her professors that Jill would win the scholarship.	It was clear to Jill's professors that she would win the scholarship.	K07	A	1	4.164172172546387	3.661686420440674	0.5024857521057129
369	It was clear to her professors that Theresa would win the scholarship.	It was clear to Theresa's professors that she would win the scholarship.	K07	A	1	4.20016622543335	4.176127910614014	0.024038314819335938
370	It was clear to her professors that Dana would win the scholarship.	It was clear to Dana's professors that she would win the scholarship.	K07	A	1	4.11857795715332	3.875662088394165	0.24291586875915527
371	It was clear to her professors that Monica would win the scholarship.	It was clear to Monica's professors that she would win the scholarship.	K07	A	1	4.171940326690674	3.640076160430908	0.5318641662597656
372	It was clear to her professors that Paula would win the scholarship.	It was clear to Paula's professors that she would win the scholarship.	K07	A	1	4.122521877288818	3.757845401763916	0.36467647552490234
373	It was clear to her professors that Rachel would win the scholarship.	It was clear to Rachel's professors that she would win the scholarship.	K07	A	1	3.997711420059204	3.49601149559021	0.5016999244689941
374	It was clear to her professors that Catherine would win the scholarship.	It was clear to Catherine's professors that she would win the scholarship.	K07	A	1	4.1161956787109375	3.6997480392456055	0.41644763946533203
375	It was clear to her professors that Sherry would win the scholarship.	It was clear to Sherry's professors that she would win the scholarship.	K07	A	1	3.9059338569641113	3.526747941970825	0.37918591499328613
376	It was clear to her professors that Rachelle would win the scholarship.	It was clear to Rachelle's professors that she would win the scholarship.	K07	A	1	4.128139972686768	3.502077341079712	0.6260626316070557
377	It was clear to her professors that Gina would win the scholarship.	It was clear to Gina's professors that she would win the scholarship.	K07	A	1	4.161228656768799	3.7599258422851562	0.4013028144836426
378	It was clear to her professors that Ann would win the scholarship.	It was clear to Ann's professors that she would win the scholarship.	K07	A	1	4.09814977645874	3.616398811340332	0.4817509651184082
379	It was clear to her professors that Anne would win the scholarship.	It was clear to Anne's professors that she would win the scholarship.	K07	A	1	4.013904571533203	3.6356987953186035	0.3782057762145996
380	It was clear to her professors that Anna would win the scholarship.	It was clear to Anna's professors that she would win the scholarship.	K07	A	1	3.97566294670105	3.4326767921447754	0.5429861545562744
381	It was clear to her professors that Kristin would win the scholarship.	It was clear to Kristin's professors that she would win the scholarship.	K07	A	1	3.8467249870300293	3.323329448699951	0.5233955383300781
382	It was clear to her professors that Leslie would win the scholarship.	It was clear to Leslie's professors that she would win the scholarship.	K07	A	1	4.122983455657959	3.713407278060913	0.4095761775970459
383	It was clear to her professors that Sarah would win the scholarship.	It was clear to Sarah's professors that she would win the scholarship.	K07	A	1	3.9567711353302	3.4892988204956055	0.4674723148345947
384	It was clear to her professors that Sara would win the scholarship.	It was clear to Sara's professors that she would win the scholarship.	K07	A	1	4.021335124969482	3.587303400039673	0.43403172492980957
385	It was clear to her professors that Jacqueline would win the scholarship.	It was clear to Jacqueline's professors that she would win the scholarship.	K07	A	1	3.8727846145629883	3.4981229305267334	0.3746616840362549
386	It was clear to her professors that Katherine would win the scholarship.	It was clear to Katherine's professors that she would win the scholarship.	K07	A	1	4.076724529266357	3.711740255355835	0.36498427391052246
387	It was clear to her professors that Renee would win the scholarship.	It was clear to Renee's professors that she would win the scholarship.	K07	A	1	3.954376220703125	3.4546093940734863	0.49976682662963867
388	It was clear to her professors that Tara would win the scholarship.	It was clear to Tara's professors that she would win the scholarship.	K07	A	1	4.134464740753174	3.6528477668762207	0.4816169738769531
389	It was clear to her professors that Diane would win the scholarship.	It was clear to Diane's professors that she would win the scholarship.	K07	A	1	4.1246466636657715	3.8060495853424072	0.31859707832336426
390	It was clear to her professors that Diana would win the scholarship.	It was clear to Diana's professors that she would win the scholarship.	K07	A	1	4.117462635040283	3.6272435188293457	0.4902191162109375
391	It was clear to her professors that Carol would win the scholarship.	It was clear to Carol's professors that she would win the scholarship.	K07	A	1	4.05405855178833	3.69278883934021	0.3612697124481201
392	It was clear to her professors that Cindy would win the scholarship.	It was clear to Cindy's professors that she would win the scholarship.	K07	A	1	4.1869120597839355	3.706341028213501	0.48057103157043457
393	It was clear to her professors that Sally would win the scholarship.	It was clear to Sally's professors that she would win the scholarship.	K07	A	1	3.997490882873535	3.761772632598877	0.2357182502746582
394	It was clear to her professors that Holly would win the scholarship.	It was clear to Holly's professors that she would win the scholarship.	K07	A	1	4.169477939605713	3.6639392375946045	0.5055387020111084
395	It was clear to her professors that Carrie would win the scholarship.	It was clear to Carrie's professors that she would win the scholarship.	K07	A	1	4.052031517028809	3.614696741104126	0.4373347759246826
396	It was clear to her professors that Sheila would win the scholarship.	It was clear to Sheila's professors that she would win the scholarship.	K07	A	1	4.1413350105285645	3.780806303024292	0.36052870750427246
397	It was clear to her professors that Tanya would win the scholarship.	It was clear to Tanya's professors that she would win the scholarship.	K07	A	1	3.850999116897583	3.3614845275878906	0.4895145893096924
398	It was clear to her professors that Tamara would win the scholarship.	It was clear to Tamara's professors that she would win the scholarship.	K07	A	1	3.81015682220459	3.4075281620025635	0.40262866020202637
399	It was clear to her professors that Margaret would win the scholarship.	It was clear to Margaret's professors that she would win the scholarship.	K07	A	1	4.0667853355407715	3.6606485843658447	0.40613675117492676
400	It was clear to her professors that Heidi would win the scholarship.	It was clear to Heidi's professors that she would win the scholarship.	K07	A	1	4.184891223907471	3.8079278469085693	0.37696337699890137
401	It was clear to her professors that Kristen would win the scholarship.	It was clear to Kristen's professors that she would win the scholarship.	K07	A	1	4.084157466888428	3.796290397644043	0.28786706924438477
402	It was clear to her professors that Kirsten would win the scholarship.	It was clear to Kirsten's professors that she would win the scholarship.	K07	A	1	3.8065881729125977	3.6090540885925293	0.19753408432006836
403	It was clear to her professors that April would win the scholarship.	It was clear to April's professors that she would win the scholarship.	K07	A	1	4.109254360198975	3.9663872718811035	0.1428670883178711
404	It was clear to her professors that Carolyn would win the scholarship.	It was clear to Carolyn's professors that she would win the scholarship.	K07	A	1	4.173896312713623	3.703246593475342	0.47064971923828125
405	It was clear to her professors that Victoria would win the scholarship.	It was clear to Victoria's professors that she would win the scholarship.	K07	A	1	4.073051929473877	3.936143636703491	0.13690829277038574
406	It was clear to her professors that Veronica would win the scholarship.	It was clear to Veronica's professors that she would win the scholarship.	K07	A	1	4.17665433883667	3.7376034259796143	0.43905091285705566
407	It was clear to her professors that Lissa would win the scholarship.	It was clear to Lissa's professors that she would win the scholarship.	K07	A	1	4.032005786895752	3.6170077323913574	0.41499805450439453
408	It was clear to her professors that Regina would win the scholarship.	It was clear to Regina's professors that she would win the scholarship.	K07	A	1	4.135420322418213	3.8006303310394287	0.3347899913787842
409	It was clear to her professors that Suzanne would win the scholarship.	It was clear to Suzanne's professors that she would win the scholarship.	K07	A	1	4.161144256591797	3.721660614013672	0.439483642578125
410	It was clear to her professors that Laurie would win the scholarship.	It was clear to Laurie's professors that she would win the scholarship.	K07	A	1	4.1188130378723145	3.6719508171081543	0.44686222076416016
411	It was clear to her professors that Deanna would win the scholarship.	It was clear to Deanna's professors that she would win the scholarship.	K07	A	1	3.8902482986450195	3.5411510467529297	0.34909725189208984
412	It was clear to her professors that Melanie would win the scholarship.	It was clear to Melanie's professors that she would win the scholarship.	K07	A	1	4.118237495422363	3.6063766479492188	0.5118608474731445
413	It was clear to her professors that Beth would win the scholarship.	It was clear to Beth's professors that she would win the scholarship.	K07	A	1	4.143956661224365	3.6890580654144287	0.4548985958099365
414	It was clear to her professors that Melinda would win the scholarship.	It was clear to Melinda's professors that she would win the scholarship.	K07	A	1	3.8224105834960938	3.4990122318267822	0.3233983516693115
415	It was clear to her professors that Carla would win the scholarship.	It was clear to Carla's professors that she would win the scholarship.	K07	A	1	3.877424716949463	3.4715735912323	0.4058511257171631
416	It was clear to her professors that Karla would win the scholarship.	It was clear to Karla's professors that she would win the scholarship.	K07	A	1	3.8474209308624268	3.5553135871887207	0.29210734367370605
417	It was clear to her professors that Jodi would win the scholarship.	It was clear to Jodi's professors that she would win the scholarship.	K07	A	1	3.945091724395752	3.61883282661438	0.32625889778137207
418	It was clear to her professors that Janet would win the scholarship.	It was clear to Janet's professors that she would win the scholarship.	K07	A	1	4.07403039932251	3.7169761657714844	0.3570542335510254
419	It was clear to her professors that Valerie would win the scholarship.	It was clear to Valerie's professors that she would win the scholarship.	K07	A	1	4.135818004608154	3.8414835929870605	0.29433441162109375
420	It was clear to her professors that Tiffany would win the scholarship.	It was clear to Tiffany's professors that she would win the scholarship.	K07	A	1	4.109550476074219	3.7023544311523438	0.407196044921875
421	It was clear to her professors that Marla would win the scholarship.	It was clear to Marla's professors that she would win the scholarship.	K07	A	1	3.9163801670074463	3.6203219890594482	0.29605817794799805
422	It was clear to her professors that Kayla would win the scholarship.	It was clear to Kayla's professors that she would win the scholarship.	K07	A	1	3.7894129753112793	3.494257688522339	0.29515528678894043
423	It was clear to her professors that Amelia would win the scholarship.	It was clear to Amelia's professors that she would win the scholarship.	K07	A	1	4.09381628036499	3.7319509983062744	0.3618652820587158
424	It was clear to her professors that Amanda would win the scholarship.	It was clear to Amanda's professors that she would win the scholarship.	K07	A	1	4.059444904327393	3.6021573543548584	0.4572875499725342
425	It was clear to her professors that Erin would win the scholarship.	It was clear to Erin's professors that she would win the scholarship.	K07	A	1	4.0342631340026855	3.655365228652954	0.37889790534973145
426	It was clear to her professors that Danielle would win the scholarship.	It was clear to Danielle's professors that she would win the scholarship.	K07	A	1	4.04679536819458	3.66644287109375	0.3803524971008301
427	It was clear to her professors that Connie would win the scholarship.	It was clear to Connie's professors that she would win the scholarship.	K07	A	1	4.157554626464844	3.684133291244507	0.4734213352203369
428	It was clear to her professors that Claire would win the scholarship.	It was clear to Claire's professors that she would win the scholarship.	K07	A	1	4.030638217926025	3.6758623123168945	0.35477590560913086
429	It was clear to her professors that Colleen would win the scholarship.	It was clear to Colleen's professors that she would win the scholarship.	K07	A	1	3.9204494953155518	3.5565667152404785	0.36388278007507324
430	It was clear to her professors that Julia would win the scholarship.	It was clear to Julia's professors that she would win the scholarship.	K07	A	1	4.013113975524902	3.5945897102355957	0.41852426528930664
431	It was clear to her professors that Sabrina would win the scholarship.	It was clear to Sabrina's professors that she would win the scholarship.	K07	A	1	3.846057415008545	3.402454137802124	0.4436032772064209
432	It was clear to her professors that Alicia would win the scholarship.	It was clear to Alicia's professors that she would win the scholarship.	K07	A	1	4.090973377227783	3.719954490661621	0.3710188865661621
433	It was clear to her professors that Naomi would win the scholarship.	It was clear to Naomi's professors that she would win the scholarship.	K07	A	1	4.094738006591797	3.5961060523986816	0.49863195419311523
434	It was clear to her professors that Allison would win the scholarship.	It was clear to Allison's professors that she would win the scholarship.	K07	A	1	4.033868789672852	3.6189188957214355	0.414949893951416
435	It was clear to her professors that Martha would win the scholarship.	It was clear to Martha's professors that she would win the scholarship.	K07	A	1	4.136181354522705	3.789365291595459	0.3468160629272461
436	It was clear to her professors that Natalie would win the scholarship.	It was clear to Natalie's professors that she would win the scholarship.	K07	A	1	4.105011463165283	3.7341718673706055	0.37083959579467773
437	It was clear to her professors that Janice would win the scholarship.	It was clear to Janice's professors that she would win the scholarship.	K07	A	1	3.9252474308013916	3.5269625186920166	0.398284912109375
